req_id,req_title,req_p,req_date,req_content,resp_dept,resp_date,resp_writer,resp_content,page_num
202739,신속추진단에 공개 질의 성북구청에 자체 재건축 조합 표준정관이 존재합니까?,이OO,2024-11-22 12:32:00,"본 민원인은 안암동 대광빌라 가로주택정비사업 조합 이사 이명수입니다. 우리 조합의 정관을 살펴본바 제18조 해임에 관한 조항이 도정법에 위배되어 무효임을 알게 되었습니다. 이같은 사실은 조합 설립한지 3년 다 되어 가는데 아무도 몰랐습니다. 이와관련, 위법한 조항이 있는 정관이 어떤 과정으로 작성되었는지를 놓고 조합내부에 심각한 논란이 있어 왔습니다. 이에 대해 장운철 조합장은 모든 조합원들이 볼수 있는 조합 단톡방에 조합정관은 성북구청으로부터 교부받았을 때 성북구의 표준정관으로 만들었으니 가능하면 이 부분을 그대로 적용하면 된다고 그 당시 주무관이 설명했다면서 조합정관은 성북구청 표준정관으로 받은 것임을 다시한번 알린다고 강조했습니다.자료1단톡방 캡처 또한 19일 열린 신탁사 설명회가 끝난후에도 많은 조합원들 앞에서 동일한 주장을 하였하였습니다.자료2 동영상 이는 동영상으로 촬영되었고, 조합 전체단톡방에서 공개되어 조합원들이 보게 되었습니다. 즉, 조합장은 도정법에 위배된 대광빌라 조합 정관 18조가 성북구청 표준정관을 그대로 사용했기 때문에 자신의 잘못은 없다고 주장하면서 성북구청 탓으로 돌리고 있습니다. 반면, 민원인이명수를 비롯해 다수 조합원들은 조합장이 추진위부터 실무를 독점하여 진행했기 때문에 조합장 본인이 위법 조항을 작성했거나 다른 조합의 위법 정관 차용했다고 봅고 있습니다. 이에 성북구청 신속추진단의 공식적인 답변을 구합니다. 1.성북구청에는 자체적으로 만든 재건축 조합 표준정관을 갖고 있으며, 해당 표준정관에 따라 정관을 만들라고 조합장에게 권유하고 있습니까? 2.조합 정관 인가절차는 어떤 방법으로 진행되는가요? 성북구청에서 자체적으로 만든 표준정관을 제시하면서 담당 공무원이 가급적 고치지 말라고 합니까? 아니면, 조합이 정관을 만들어오면 인가를 합니까? 자료2 조합장 성북구청 표준정관 주장 영상 httpsyoutu.bej7Dephjw3rE",도시정비신속추진단,2024-12-02 10:57:40,이○○,"1. 항상 우리 구정발전을 위하여 힘써주시는 귀하께 감사드립니다.
2. 귀하께서 제기하신 조합정관인가절차 관련 사항에 대하여 검토 후 아래와 같이 답변드립니다.

○ 조합정관은 『서울특별시 도시 및 주거환경정비 조례』제20조제1항제4호에 따라 표준정관을 준용하고 『빈집 및 소규모주택 정비에 관한 특례법』제56조 및 『도시 및 주거환경정비법』제40조에 따라 작성 되나 사업시행자인 조합에서 정관을 제정함에 있어 참고로 사용하기 위함이며 개별 조합이 표준정관과 다른 내용으로 작성하더라도
○ 『빈집 및 소규모주택 정비에 관한 특례법』제23조제10항 및 같은 법 시행령 제20조의3제1항(창립총회의 결의사항 등)에 따라 총회의 의결을 받아 정관이 확정되면 정관 규정의 효력이 발생함을 알려드립니다.
○ 아울러, 정관 제정은 사업시행자(조합)의 고유 업무이며 변경 시에도 『빈집 및 소규모주택 정비에 관한 특례법』제23조제5항에 따라 총회의 의결을 따라야 함을 알려드립니다.

3. 더 궁금한 사항이 있으실 경우 우리구 도시정비신속추진단 소규모주택팀 담당 주무관(☎02-2241-2932)으로 연락주시기 바랍니다. 감사합니다. 끝.",1
202437,동선2구역 철거와 재개발 공사 지연에 관련하여 민원요청 드립니다.,우OO,2024-11-19 17:56:52,"동선2구역 조합원입니다. 저희 구역 철거와 재개발 공사 지연에 관련하여 민원요청 드립니다. 대성유니드 주민의 지속적인 민원으로 인해 동선2구역의 구민들의 재산상 많은 피해를 받고 있습니다. 주 출입구를 막고 공사를 하는 것도 아니고, 악의적으로 민원을 넣는다고 밖에는 생각이 들지 않습니다. 철거와 재개발 공사가 늦어지는 이유에 대해 여쭤보니 저희1, 2단지 공사구간 사이에 일방통행로를 만들어야해서 늦어진다는 답변을 하셨다고 들었습니다 구청에서 재개발 공사에 관한 인가를 내리고 나서.. 계속적인 조합원들에게 재산상의 많은 피해를 입고 있는 이 상황에서 공사를 방해하는 대성유니드 구민들을 설득해야 하는 인가권자인 구청이 현실적으로 일방통행로를 만들면 공사자체가 힘들다는 것을 알면서도 동선2구역 조합에만 계속적인 압박을 가하는 이유가 무엇입니까? 정말 개인적으로 소송까지 하고 싶은 생각도 듭니다. 또한 40년 이상을 재개발 지역에 살았던 사람으로 대성유니드가 과거 공사를 할 때 동네 주민이라는 마음으로 너그럽게 이해해 줬던 저를 정말 증오합니다. 최근 조합원분양가가 감당할 수 없을 만큼 높게 책정되어 많은 조합원들이 생계를 제쳐두고 비용을 줄여보고자 노력하는 중입니다. 저희 조합 한달 이자비용만3억이 넘는다고 합니다. 이런상황에서 교통대책 수립을 하라는 구청에서의 지시에 조합원들의 돈으로 용역을 몇천만원의 돈을 들여서 하고 있습니다. 하루빨리 철거와 재개발 공사가 완료되어 이자 비용이라도 줄였으면 바람입니다. 저희 구역은300여 세대의 작은 구역인데 일방통행로를 만들어야 한다는 것이 납득이 되지 않습니다. 그리고 다른 우회도로가 있음에도 이렇게까지 왜 동선2구역 조합에만 일방적인 통보와 공사지연을 하시는 겁니까? 몇 천 세대의 큰 구역도 철거구역 내에 통행로를 만드는 곳을 본 적이 없는데 어떤 사유로 계속적인 교통대책을 수립하라는 말씀인지 궁금합니다.",도시관리국 주거정비과,2024-11-28 10:18:14,이○○,"안녕하십니까? 귀하께서 신청하신 민원에 대하여 답변드립니다.

귀하의 민원 내용은 동선2구역 철거와 재개발 공사 지연 관련한 민원 요청에 관한 것으로 이해됩니다.

민원 요청하신 내용에 대해 동선2 정비사업구역 내 1, 2단지 공사구간 사이에 일방통행로 설치는 정비계획으로 결정된 사항임을 알려드리며, 대성유니드 주민들의 민원과 관련한 교통대책수립 요구는 사업시행인가 조건 및 교통영향평가 심의 시 의견(공사 시행 전 민원발생 최소화를 위하여 교통처리계획 등 관련사항에 대하여 관련 기관 및 주민설명회를 통하여 사전 협의 후 공사 진행)에 따른 것임을 알려드리니 이점 양지하여 주시기 바랍니다.

아울러, 철거 공사 및 본 공사 착공이 지연되지 않도록 조합 및 대성유니드아파트와 함께 교통처리계획 및 공사협조 요청 등에 대해 협의 진행 및 행정업무 지원에 최선을 다하겠음을 말씀드리니 많은 이해바랍니다.

귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 주거정비과 이혜란 주무관(☎02-2241-2872)에게 연락주시면 친절히 안내해 드리겠습니다. 감사합니다.",1
202366,돈암2동 주민센터 담당직원 이름만이라도 알려주세요,이OO,2024-11-18 19:00:09,"한진아파트에 살고있는 이대식입니다 저의 집 방충망이 낡고 훼손되어 모기가 따뜻한 방으로 밤만 되면 모여들어 물기 시작하여 밤잠을 설쳤는데 이런 고충을 돈암2동 주민센터에 말하였는데 어느날 여성직원이 저의 집을 방문,훼손된 방충망을 확인후 약 2주후 새 것으로 교체해 주겠다하고 돌아 갔습니다. 그 여성공무원은 약속대로 오늘 업자로하여금 교체시공해 주었습니다 마치 공무원이 친혈육처럼 보살펴 주신데 대하여 깊은 감명을 받았지만 고맙다는 인사를 할려해도 이름조차 알수 없으니 구청장님께서 조사해 보시고 그 여성공무원의 이름을 알려주시면 감격의 인사를 전할수 있도록 도와 주실수 있겠지요? 구청장님 산하공무원은 고압적자세는 찾아 볼수없고 주민을 위해 봉사하고 헌신하는 모습만 보여주어 구청장님의 지도력에도 찬탄을 아끼지 않겠습니다",돈암2동,2024-11-25 17:34:40,윤○○,"안녕하십니까?
귀하께서 문의하신 새올상담 민원에 대해 다음과 같이 답변 드립니다.

우선 훼손된 방충망을 교체하여 도움이 되셨다는 말씀을 전해주셔서 감사합니다.
또한 그 과정에서 이번 일을 도와준 담당 직원에 대한 고마움의 표현을 해주신 점에도
깊히 감사의 말씀을 전합니다.
문의주신 돈암2동 주민센터 보건복지지원팀 직원은 송민경 주무관, 서영순 주무관입니다.

귀하의 문의에 만족스러운 답변이 되었기를 바라며, 추가적으로 궁금한 사항이 있으실 경우 성북구 돈암2동 주민센터 윤선영(☎02-2241-5192)에게 연락주시면 친절하게 답변 드리도록 하겠습니다. 감사합니다.",1
202107,국공립 큰나무어린이집 학부모 김성은 입니다.,김OO,2024-11-15 13:40:41,"성북구 큰나무어린이집 두아이를 맡기고있는 학부모입니다. 처음 지을때부터 없었던 보기둥를 증거도없이 원장선생님께 없엤냐고 물어보셨던데 95년에도 없었던 보 증거도 원장선생님이 기록물을 가지고있어서 다행인거지 아무런 내용도없이 무작정 의심하고 결과도 그런식으로 통보해도되는겁니까,? 처음에 그럼 보 도없이 말들고선 여지껏 30년 넘게 거기서 지내게 통과는 왜시켜준거에요? 지금알게됬으면 먼저 사과하시고 조치처리해주시고 달빛어린이집과같이 다같이움직일수있게 모든인원 전원조치에 재개원을 해주셔야조. 왜 사과는커녕 원장선생님께 탓을 돌리고 안전안전 하면서 일처리 쉽게하려고 하세요? 여기 큰나무 그냥 자리있어서 보내는거 아닙니다. 선생님들 보고 믿고맡기는거에요. 언덕에 가기힘든길이어도 아이들을위해 가는겁니다. 다른어린이집에서 상처받은 어린이들 여기선생님 만나서 정서적으로 안정감가지고 자라나는중이에요. 증거.서류도없이 보없엤냐고 원장선생님께 의심하고 물어보신거 사과하세요. 그리고 다같이 전원조치 기다리겠습니다. 처음부터 보 없었고 30년동안 여기있게 통과하게 두신것도 신고할수있습니다. 지금이라도 아셨으면 전원조치. 재개원할수있게. 조치취해주세요. 구청에서 그냥 무턱데고 폐원처리할수있다고 통보받는거 정신적으로 충격받았습니다. 안전하게 공사해주시고. 피해받았습니다. 저희가바라는건 모두다 안전하게 큰나무어린이집 모두다 원장선생님. 지금 다니시는 선생님들과 아이들 전원조치 재개원입니다.",복지교육국 여성가족과,2024-11-19 13:05:42,박○○,"안녕하십니까?
귀하께서 신청하신 민원(접수번호:202107)에 대한 검토 결과를 다음과 같이 알려드립니다.

먼저 구에서 위탁운영중인 국공립 큰나무어린이집과 관련하여 불편함을 느끼신 점에 대해 매우 안타깝게 생각합니다.
큰나무어린이집은 관내 38년 이상 노후 어린이집을 대상으로 실시한 공공시설물 내진성능평가 및 정밀안전진단 결과 안전문제 발생이 우려되어 시설 보강 등에 대하여 검토중에 있으며, 향후 큰나무어린이집 운영과 관련하여 어린이집과 적극 소통하여 재원아동 및 학부모 불편을 최소화하도록 노력하겠습니다.
아울러 구에서는 안전한 보육환경 조성을 위해 노후 어린이집에 대한 환경개선 및 기능보강을 확대 추진해 나가도록 하겠습니다.

답변내용에 대해 추가적인 문의사항이 있으실 경우 서울특별시 성북구 복지교육국 여성가족과 박지영 (☎ 02-2241-2555)에게 연락주시면 친절하게 설명하여 드리도록 하겠습니다. 감사합니다.",1
201860,성북구 지역 전체 임신부가족 백일해 예방접종 촉구 탄원서 제출장,김OO,2024-11-13 02:02:02,"1 국내 에서 처음 으로 2개월 미만의 영아가 백일해로 사망하면서 전국적인 확산세가 심각해지고 있으며 국내 백일해 환자 수는 3만명을 넘어섰고 주로 소아와 청소년층에서 빠르게 증가하고 있습니다 2 백일해 사망 사례가 발생함에 따라 특히 1세 미만 영아 등 고위험군 보호를 위해 임신부와 가족 돌보미가 백일해 백신을 접종하는 것이 중요 하다고 김태환 저는 생각해 봅니다 3 사망한 영아는 2개월 미만으로 예방접종을 받기 전 감염돼 지난달 백일해 양성 판정을 받고 입원 치료를 받다가 악화로 인해 지난 4일 사망에 이르게 되었습니다 4 백일해는 발작적 기침이 주요 증상이며 올해 들어 7세에서 19세 연령층을 중심으로 전국적인 유행세를 보이고 있고 최근 10년간의 발생 통계를 보면 2018년 980명 으로 정점을 찍은 후 감소 하다가 2021년 최저치를 기록했지만 이후 다시 증가해 지난 2일 기준으로 3만명을 넘었습니다 5 연령별로는 1319세가 45.7, 712세가 42.0를 차지해 전체 환자 중 87.7가 719세 소아와 청소년 이고 또한 06세 환자 비율도 늘고 있어 영유아와 그 가족들에 대한 백신 접종 필요성이 커지고 있다는 겁니다 6 한편 세계적 으로도 백일해가 확산되면서 사망자가 보고되고 있고 예를 들어 영국 에서는 올해 9월까지 약 1만 4천명이 발생하고 영아 10명이 사망했으며 프랑스와 미국에서도 수만 명의 환자와 함께 다수의 사망 사례가 발생 했다는 겁니다 7 고위험군 특히 생후 1년 미만 영아 보호가 필수적 이라고 김태환 저는 말을 드리고 싶고 임신부가 임신 3기 동안 백신을 접종해 영아에게 백일해 면역을 전달하도록 권장하고 싶고 또한 12개월 미만 영아는 적기에 예방 접종을 해야 하며 영유아를 돌보는 가족과 의료 종사자도 백신 접종이 필요 하다는 겁니다 8 이번 백일해 사망 사례는 국내 최초인 만큼 고위험군 보호에 각별한 주의가 필요하기에 담당 부서와의 협력 및 전문가와의 대책반 운영을 통해서 적극 대응해서 나가보자는 것과 아울러 가정 에서도 손 씻기 기침 예절 준수 마스크 착용 등 예방 수칙을 철저히 지켜줄 것을 당부 드리고 싶습니다",보건소 건강관리과,2024-11-13 15:38:48,전○○,"1. 접수번호: 202411130202029767
2. 민원요지: 성북구 지역 전체 임신부와 가족 백일해 예방접종 지원
3. 답변내용:
안녕하십니까? 지역 발전에 많은 관심과 애정을 가지고 의견을 보내 주신 데 대하여 감사드립니다. 귀하의 민원 내용은 성북구 지역 전체 임신부와 그 가족을 대상으로 백일해 무료 접종 지원에 관한 제안이라 판단됩니다.
귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다.
현재 국가예방접종 지원사업에서 생후 2,4,6개월에 DTaP 기초접종 후, 생후 15~18개월, 4~6세 DTaP, 11~12세에 Tdap 추가접종까지 총 6회에 대해 무료로 지원하고 있습니다.
임신부는 27~36주 사이 접종을 권장하고 있으며, 1세 미만 영유아를 돌보는 가족 및 의료종사자는 Tdap 접종을 권장하고 있습니다. 하지만 현재 국가예방접종사업 대상자 이외에는 비용 지원이 되지 않아 의료기관에서 유료로 접종이 가능합니다.
보건소에서 국가 필수예방접종이 아닌 기타 예방접종을 시행하기 위해서는 자치법규 개정, 예산상 합의 등의 검토가 이루어져야 하므로 지금 당장 도입은 다소 곤란하나 백일해 무료접종 시행에 대해 타 자치구 사례를 참고하고 논의하여 신중히 검토하도록 하겠습니다.
우리 구정에 대한 애정 어린 관심으로 좋은 의견을 주심에 다시 한번 감사의 말씀을 드리며, 귀 가정에 건강과 행운이 늘 함께 하시길 기원합니다.
추가 문의사항은 성북구 건강관리과 전미향(☏02-2241-6067)로 연락주시기 바랍니다.",1
201920,집 마당에 멧돼지가 들어와요 도와주세요.,김OO,2024-11-13 15:41:55,안녕하세요. 어머니께서 성북동 북정마을에 살고계십니다. 며칠 전부터 밤중에 멧돼지가 집 마당까지 들어와서 난동을 피우고 나간다고 새벽에 어머니에게 전화를 받았습니다. 무서워서 나가보지도 못하시고 불안해서 잠도 잘 못주무십니다. 오늘 어머니댁에 방문하여 현장을 살펴본 결과 멧돼지가 들어왔을만한 진출입로를 발견했습니다. 첨부한 사진들을 보시면 알겠지만 기존에 설치된 울타리를 길 끝까지 연장할 수 있다면 멧돼지의 진출입로를 차단할 수 있을 것 같습니다. 구에서 설치해주실 수 있는 사안인지 확인차 민원 남깁니다. 날씨가 점점 추워짐에 따라 멧돼지의 등장이 빈번해지고 있습니다. 시급한 사안이니 빠른 대처 부탁드립니다.,도시관리국 공원녹지과,2024-11-25 09:24:32,곽○○,"안녕하십니까? 우리 구정 발전에 많은 관심을 가지고 의견주셔 감사의 말씀을 드리며, 멧돼지 출몰 신고 건에 대하여 답변드리겠습니다.

현장 확인 결과 인근 무단경작, 쓰레기 무단투기로 인해 멧돼지가 다니는 것으로 판단되어, 우선 멧돼지 차단을 위해서는 경작지 정리를 하실 것을 권해드립니다. 또한 말씀하신 난간은 멧돼지 차단용으로 부적합하며, 차단을 위해서는 높이 1.5m 이상, 기초 0.7m 이상의 규격이어야 하나, 현장 여건과 지형 상황 상 설치가 불가할 것으로 판단됩니다. 다만 성북구청 공원녹지과로 방문하시면 멧돼지 차단제를 배부해드리오니 참고하여 주시기 바랍니다.

우리 구정에 애정을 갖고 제안하여 주심에 감사드리며, 본 사항과 관련하여 더 궁금하신 사항이 있으시면 성북구청 공원녹지과(담당자 곽지수 주무관, ☎02-2241-3712)로 연락주시면 성심성의껏 답변 드리겠습니다. 감사합니다.",1
201924,큰나무 어린이집은 보육시설 그 이상의 장소입니다.,이OO,2024-11-13 15:59:58,최근 실시한 38년 이상의 노후 건물 대상으로 딱 6곳만 선정해서 한 내진성능검사에서 큰나무 어린이집이 좋지 못한 등급을 받았습니다. 이러한 검사를 시행하기전에 대응 메뉴얼에 따라 하루 아침에 폐원의 기로에 놓여 실직자가 될 교사들과 잘 적응해서 지내고 있는 아이들은 어떻게 할지 생각은 해보셨나요? 내진 성능을 실시하려면 다 해야죠 내진 설계 미흡한 37년 건물은 어쩌고요? 큰나무 어린이집 처럼 한 곳에서 우수 평가 인증 받으며 수십년 동안 수 많은 졸업생을 배출한 우수한 어린이집을 우선으로 노후화를 염두에 두었다면 미리 새로 개원 할 수 있는곳을 배정해 줬어야죠. 저는 14년동안 5명의 아이를 큰나무 어린이집에 보내고 있습니다. 사실 아이들 성북구의 육아정책 도움이 별로 안됐어요. 지원 받은게 뭐 있나 싶어요. 그나마 위안을 삼았던건 제 아이들이 큰나무 어린이집에서 유년시절을 참 행복하게 보내고 초등학교 입학을 할수 있게 해주신 큰나무어린이집이 다닐 수 있었던거. 아이들에겐 즐거운 추억의 장소이고요. 나라에선 출신장려 한답시고 아직 태어나지도 않은 아이들 지원 한다고 하는데 어이없습니다. 지금 태어나 자라고 있는 아이들에게 지원을 해야 그 아이들이 커서 아 이 나라가 아이를 낳아 키울만한 곳이구나 하고 또 아이를 낳죠 미친듯이 여기저기 어린이집 개원하게 해주어서 우후죽순으로 늘어났던 어린이집이 지금은 갈 곳이 없을 정도로 폐원한 지경에 이르렀지 않습니까? 그런마당에 그 어려운 시간 버텨내며 지켜온 큰나무어린이집을 없앨 궁리가 아니라 유지해주셔야 합니다. 큰나무어린이집이 시 소유 땅에 구청 건물이라고 들었습니다. 개 보수가 필요하면 아이들은 임시거처를 마련하여 다시 돌아오게끔 하고 신축을 하여야 하면 재빠른 결정을 하여 더 안전한 어린이집으로 돌려주시는것이 진정한 육아 복지 정책입니다. 큰나무어린이집은 그냥 보육시설 이상의 의미를 지닌 복합적인 상징적인 곳입니다. 다른 어린이집으로 흡수되거나 전원 조치도 원치 않습니다. 임시거처를 마련해주세요. 안전한 어린이집으로 만들어주세요 . 그곳에서 지금 선생님들과 함께 하게 해주세요. 타구 처럼 어린이집 없애고 주차장 따위를 만들기 보다는 모범적인 육아정책 사례를 만드는 성북구가 되길 바랍니다.,복지교육국 여성가족과,2024-11-19 13:04:34,박○○,"안녕하십니까?
귀하께서 신청하신 민원(접수번호:201924)에 대한 검토 결과를 다음과 같이 알려드립니다.

먼저 구에서 위탁운영중인 국공립 큰나무어린이집과 관련하여 불편함을 느끼신 점에 대해 매우 안타깝게 생각합니다.
큰나무어린이집은 관내 38년 이상 노후 어린이집을 대상으로 실시한 공공시설물 내진성능평가 및 정밀안전진단 결과 안전문제 발생이 우려되어 시설 보강 등에 대하여 검토중에 있으며, 향후 큰나무어린이집 운영과 관련하여 어린이집과 적극 소통하여 재원아동 및 학부모 불편을 최소화하도록 노력하겠습니다.
아울러 구에서는 안전한 보육환경 조성을 위해 노후 어린이집에 대한 환경개선 및 기능보강을 확대 추진해 나가도록 하겠습니다.

답변내용에 대해 추가적인 문의사항이 있으실 경우 서울특별시 성북구 복지교육국 여성가족과 박지영 (☎ 02-2241-2555)에게 연락주시면 친절하게 설명하여 드리도록 하겠습니다.
감사합니다.",1
201909,성북구청 공무원 전체 전수조사 요청 탄원서,김OO,2024-11-13 14:16:52,최근 김태환 제가 직접 동대문구청 교통 행정과 마을버스 노선 담당자님 최영진 주무관님 으로 부터 듣게 된 이야기 인데 최영진 주무관님 께서 버스 이용 하실 때 뒷문 에서 승차를 한다는 말을 듣게 되었는데 이 과정에서 생각을 해본다면 안전을 더욱더 지켜야 되는 동대문구청 교통 행정과 최영진 주무관님 께서 버스 뒷문 승차를 하신다는 말을 듣고 김태환 저는 의아 했고 실망이고 유감이고 개탄스러웠습니다 동대문구청 교통 행정과 최영진 주무관님 께서 직접 버스 뒷문 승차 하신다는 이야기 까지 나왔으니까 성북구청 전체 공무원 전수 조사를 통해서 성북구청 공무원 분들도 버스를 이용 하시면서 버스 뒷문에 승차를 하시는 일이 있는지 없는지 전수조사를 통해서 공무원 분들 부터 뒷문 승차 근절을 시켜야 된다고 봅니다 공무원 이라는 분들이 버스 뒷문 승차를 하시니까 일반 시민들도 그 행동을 그대로 따라서 배우는 습관이 되어 버렸고 아무리 김태환 저도 발달장애 3급 장애인 이라고 하지만 김태환 저는 최소한 버스 뒷문 승차를 단 한번도 전혀 하지도 않았고 오직 앞문 승차 뒷문 하차 원칙을 지켜 왔습니다 그 이유도 김태환 저희 아버지와 어머니는 부산에서 시내버스 버스기사를 하고 계시고 저희 큰형과 작은형이 서울에서 간선버스 버스기사를 하고 있기 때문에 그만큼 김태환 저는 버스 분야에 관심이 많은 사람이고 더더욱 안전에 관심이 많은 김태환 저 입니다 그래서 김태환 저는 웬만한 버스 노선들 버스 시스템 분야에 대해서 관심이 깊은 사람 입니다,건설교통국 교통지도과,2024-11-19 15:34:45,이○○,"[민원 처리에 관한 법률] 제23조(반복 및 중복 민원의 처리)에 따라 종결처리하오니 기답변을 참고하시길 바랍니다.

제23조(반복 및 중복 민원의 처리)

① 행정기관의 장은 민원인이 동일한 내용의 민원(법정민원을 제외한다. 이하 이 조에서 같다)을 정당한 사유 없이 3회 이상 반복하여 제출한 경우에는 2회 이상 그 처리결과를 통지하고, 그 후에 접수되는 민원에 대하여는 종결처리할 수 있다.",1
201857,부산 사람들 보다 대가리가 썩어빠진 서울 시민들 뒷문에 미친 버스 승객들,김OO,2024-11-12 23:34:06,부산 사람들 보다 대가리가 썩어빠진 서울 시민들 뒷문에 미친 버스 승객들 부산 사람들은 그래도 뒷문 승차는 단 한번도 없는데 어떻게 서울 시민들 수준이 그 모양 입니까 ? 정신 상태가 맛 간건지 도무지 납득이 되지 않습니다 서울 시민들 머리에 총 맞았습니까 ? 서울 시민들 치매 검사를 모두 받아 봅시다 그렇게 뒷문 승차에 미쳐 버려서 사고 터져서 승객들이 책임 질 것을 버스기사 한테 탓을 돌려서 인권침해를 시키고 도대체 왜 그래요 저도 부산 사람이고 부산 시내버스 서울 간선버스 버스기사 가족으로서 뒷문 승차 승객들 보면 진짜 꼴보기 싫습니다 동대문구청 교통 행정과 마을버스 노선 담당자님도 버스 타면서 뒷문 으로 승차를 한다고 말을 들었는데 성북구청 교통행정과 직원 분들도 버스 타시면서 뒷문 으로 승차 하십니까 ? 먼저 공무원 분들 부터 양심을 가지시고 뒷문 승차 근절 하십시오,건설교통국 교통지도과,2024-11-19 15:34:25,이○○,"[민원 처리에 관한 법률] 제23조(반복 및 중복 민원의 처리)에 따라 종결처리하오니 기답변을 참고하시길 바랍니다.

제23조(반복 및 중복 민원의 처리)

① 행정기관의 장은 민원인이 동일한 내용의 민원(법정민원을 제외한다. 이하 이 조에서 같다)을 정당한 사유 없이 3회 이상 반복하여 제출한 경우에는 2회 이상 그 처리결과를 통지하고, 그 후에 접수되는 민원에 대하여는 종결처리할 수 있다.",1
201764,쓰레기 종량제 봉투의 개선요청,정OO,2024-11-12 05:18:55,안녕하세요. 일선에서 늘 우리구청을 위해서 열정적으로 일해 주셔서 감사 합니다. 집안에서 음식물 쓰러기봉투를 사용하면서 이런것은 개선해 보면 어떨까하는 생각이 들어 건의 드립니다. 현재1리터 봉투가 세로로 되어 있는데 이것을 가로로 하면 보다 더 편리하지 않을까하는 생각이 들었습니다. 작은봉투다보니 일단 넣는 입구가 좁아 음식물 넣는데 밖으로 흘려지는것도 많아요. 이것 세로로 된다면 참 편리사겠다는 생각이 들었습니다. 작은것의 변화가 아주 편리함을 줄것 같아 이렇게 건의 드립니다. 우연히 친척이 서초구 살아서 가보니 이미 그 구는 가로로 나오더군요. 아주 편리해요. 누군가 제안을 한건지 이런 작은 불편함을 접수해 봅니다. 세로만이 아닌 가로도 병행하는것도 좋을것 같아 건의 드립니다. 감사합니다.,안전생활국 청소행정과,2024-11-20 16:58:53,유○○,"안녕하십니까?
먼저, 우리 구정에 적극적인 관심과 애정을 가져주신 데 대하여 진심으로 감사를 드립니다. 제안해주신 사항에 대하여 답변드리겠습니다.

귀하께서는 성북구에서 판매하는 음식물 종량제 규격 봉투의 가로 규격을 늘려 제작하는 것을 제안해주셨습니다. 우리구에서는 현재 성북구 조례에 따라 제작하여 판매하고 있지만, 1인 가구가 빠르게 늘어나고 있는 현시점에서 귀하께서 제안해 주신 사항에 대하여 적극 공감합니다. 따라서 이미 제작한 봉투가 있기에 당장 규격을 바꾸는 것은 어렵지만 장기적인 검토 후 실행 여부를 확인하겠습니다.

앞으로도 구정에 많은 관심과 애정 부탁 드리며, 다른 문의사항이 있으시면 성북구청 청소행정과 (☎02-2241-4418)로 연락 주시면 성심성의껏 안내해 드리겠습니다. 가정에 건강과 행운이 늘 함께 하시기를 기원합니다. 감사합니다.",1
201747,도로교통법 제 39조 승차 제한 항목에 7항 규정을 추가 신설 합시다,김OO,2024-11-11 22:23:09,도로교통법 제 39조 승차 제한 항목에 7항 규정을 추가 신설 합시다 지금현재의 도로교통법 제 39조 승차 제한 경우 1항 부터 6항 까지 명시 적시 기록 규정이 되어 있는데 동법 도로교통법 제 39조 승차 제한 항목에 7항 규정을 추가로 신설을 통해서 시내 간선 지선 마을 버스 노선 이용 승객들 대상으로 버스 뒷문 으로 승차를 하지 못하도록 법적 근거를 마련 해보자는 겁니다 도로교통법 제 39조 승차 제한 항목 7항 규정 추가 신설 내용 안전사고 발생에 대한 예방 재발 방지를 위해서 버스 승객들을 버스 뒷문 승차를 제한 한다 승차 거부를 한다 라는 내용을 담아 보자는 겁니다,경찰청,,,,2
