해석례일련번호,구분,문장번호,내용
327785,이유,11,<관계 법령>
327785,이유,12,○ 「공동주택관리법」
327785,이유,13,"제35조(행위허가 기준 등)① 공동주택(일반인에게 분양되는 복리시설을 포함한다.이하 이 조에서 같다)의 입주자등 또는 관리주체가 다음 각 호의 어느 하나에 해당하는 행위를 하려는 경우에는 허가 또는 신고와 관련된 면적, 세대수 또는 입주자나 입주자등의 동의 비율에 관하여 대통령령으로 정하는 기준 및 절차 등에 따라 시장ㆍ군수ㆍ구청장의 허가를 받거나 시장ㆍ군수ㆍ구청장에게 신고를 하여야 한다."
327785,이유,14,1.공동주택을 사업계획에 따른 용도 외의 용도에 사용하는 행위
327785,이유,15,2.공동주택을 증축ㆍ개축ㆍ대수선하는 행위(「주택법」에 따른 리모델링은 제외한다)
327785,이유,16,3.공동주택을 파손 또는 훼손하거나 해당 시설의 전부 또는 일부를 철거하는 행위(국토교통부령으로 정하는 경미한 행위는 제외한다)
327785,이유,17,4.그 밖에 공동주택의 효율적 관리에 지장을 주는 행위로서 대통령령으로 정하는 행위
327785,이유,18,② ∼ ⑤ (생 략)
327785,이유,19,○ 「공동주택관리법 시행령」
327785,이유,20,제35조(행위허가 등의 기준 등)① 법 제35조제1항 각 호의 행위에 대한 허가 또는 신고의 기준은 별표 3과 같다.
327785,이유,21,② ∼ ④ (생 략)
327785,이유,22,[별표 3]
327785,이유,23,공동주택의 행위허가 또는 신고의 기준(제35조제1항 관련)
327785,이유,24,구분
327785,이유,25,허가기준
327785,이유,26,신고기준
327785,이유,27,1.∼ 5.
327785,이유,28,(생 략)
327785,이유,29,(생 략)
327785,이유,30,(생 략)
327785,이유,31,(생 략)
327785,이유,32,6.증축·증설
327785,이유,33,가.공동주택 및 입주자 공유가 아닌 복리시설
327785,이유,34,"1)증축하려는 건축물(유치원 및 「장애인·노인·임산부 등의 편의증진보장에 관한 법률」에 따른 편의시설은 제외한다)의 위치·규모 및 용도가 「주택법」 제15조에 따른 사업계획승인을 받은 범위에 해당하는 경우.다만, 다음의 어느 하나에 해당하는 경우에는 그러하지 않다."
327785,이유,35,가)「건축법 시행령」 제5조의5에 따른 시·군·구 건축위원회의 심의를 거쳐 증축하는 경우
327785,이유,36,"나)공동주택의 필로티 부분을 전체 입주자 3분의 2 이상 및 해당 동의 입주자 3분의 2 이상의 동의를 받아 국토교통부령으로 정하는 범위에서 주민공동시설로 증축하는 경우로서 통행, 안전 및 소음 등에 지장이 없다고 시장·군수·구청장이 인정하는 경우"
327785,이유,37,"2)증축에 해당하지 않는 공동주택의 증설로 구조안전에 이상이 없다고 시장·군수·구청장이 인정하는 경우로서 해당 동의 입주자 3분의 2 이상의 동의를 받은 경우.다만, 공동주택 전유부분의 시설물 또는 설비를 증설하는 경우에는 해당 동의 입주자 2분의 1 이상의 동의를 받은 경우를 말한다."
327785,이유,38,「주택법」 제49조에 따른 사용검사를 받은 면적의 10퍼센트의 범위에서 유치원을 증축(「주택건설기준 등에 관한 규정」에서 정한 부대시설·복리시설의 설치기준에 적합한 경우만 해당한다)하거나 「장애인·노인·임산부 등의 편의증진보장에 관한 법률」에 따른 편의시설을 설치하려는 경우
327785,이유,39,나.부대시설 및 입주자 공유인 복리시설
327785,이유,40,"전체 입주자 3분의 2 이상의 동의를 받아 허가를 받은 경우.다만, 건축물인 부대시설이나 복리시설 내부에 시설물 또는 설비를 증설하는 경우로서 구조안전에 지장이 없다고 시장·군수·구청장이 인정하는 경우에는 전체 입주자 2분의 1 이상의 동의를 받은 경우를 말한다."
327785,이유,41,1)국토교통부령으로 정하는 경미한 사항으로서 입주자대표회의의 동의를 받은 경우
327785,이유,42,2)주차장에 「환경친화적 자동차의 개발 및 보급 촉진에 관한 법률」 제2조제3호에 따른 전기자동차의 고정형 충전기 및 충전 전용 주차구획을 설치하는 행위로서 입주자대표회의의 동의를 받은 경우
327785,이유,43,(이 하 생 략)
