해석례일련번호,구분,문장번호,내용
328955,이유,24,제11조(시ㆍ도 소속 소방공무원의 특별휴가에 관한 특례)시ㆍ도 소속 소방공무원의 특별휴가에 관하여는 이 영 및 「국가공무원 복무규정」에서 규정한 사항 외에는 소속 지방자치단체의 특별휴가에 관한 조례를 적용한다.[본조신설 2020.3.10.]
328955,이유,25,국가공무원 복무규정
328955,이유,26,제20조(특별휴가)① 행정기관의 장은 소속 공무원이 결혼하거나 그 밖의 경조사가 있는 경우에는 해당 공무원의 신청에 따라 별표 2의 기준에 따른 경조사휴가를 주어야 한다.<개정 2017.3.20.>
328955,이유,27,② ∼ &9327; (생  략)
328955,이유,28,[별표 2] <개정 2018.7.2.>
328955,이유,29,경조사별 휴가 일수표(제20조제1항 관련)구분
328955,이유,30,대상
328955,이유,31,일수
328955,이유,32,결혼
328955,이유,33,본인
328955,이유,34,5
328955,이유,35,자녀
328955,이유,36,1
328955,이유,37,출산
328955,이유,38,배우자
328955,이유,39,10
328955,이유,40,입양
328955,이유,41,본인
328955,이유,42,20
328955,이유,43,사망
328955,이유,44,"배우자, 본인 및 배우자의 부모"
328955,이유,45,5
328955,이유,46,본인 및 배우자의 조부모ㆍ외조부모
328955,이유,47,3
328955,이유,48,자녀와 그 자녀의 배우자
328955,이유,49,3
328955,이유,50,본인 및 배우자의 형제자매
328955,이유,51,1
328955,이유,52,"비고: 입양은 「입양촉진 및 절차에 관한 특례법」에 따른 입양으로 한정하며, 입양 외의 경조사휴가를 실시할 때 원격지일 경우에는 실제 왕복에 필요한 일수를 더할 수 있다."
328955,이유,53,서울특별시 공무원 복무 조례
328955,이유,54,[별표 3] <개정 2019.5.16.>
328955,이유,55,경조사별 휴가일수표(제24조제1항 관련)
328955,이유,56,구분
328955,이유,57,대   상
328955,이유,58,일수
328955,이유,59,결혼
328955,이유,60,본인
328955,이유,61,5
328955,이유,62,자녀
328955,이유,63,1
328955,이유,64,본인 및 배우자의 형제자매
328955,이유,65,1
328955,이유,66,출산
328955,이유,67,배우자
328955,이유,68,10
328955,이유,69,자녀 또는 자녀의 배우자
328955,이유,70,1
328955,이유,71,입양
328955,이유,72,본인
328955,이유,73,20
328955,이유,74,사망
328955,이유,75,"배우자, 본인 및 배우자의 부모"
328955,이유,76,5
328955,이유,77,본인 및 배우자의 조부모&8228;외조부모
328955,이유,78,3
328955,이유,79,자녀와 그 자녀의 배우자
328955,이유,80,5
328955,이유,81,본인 및 배우자의 형제자매와 그 형제자매의 배우자
328955,이유,82,1
328955,이유,83,본인 및 배우자의 부모의 형제자매와
328955,이유,84,그 형제자매의 배우자
328955,이유,85,1
