해석례일련번호,구분,문장번호,내용
327449,이유,20,"만약 이와 달리 식품표시광고법 제14조부터 제17조까지에서 행정처분 대상으로 규정하고 있는 같은 법 위반행위 외에 다른 법률의 위반행위에 대해서도 식품표시광고법 시행규칙 별표 7 Ⅰ제1호를 적용하여 “둘 이상의 위반행위”로 보아 영업정지 기간을 감경할 수 있다고 본다면, 어느 법률의 위반행위까지 적용되는지가 불분명하여 행정처분권자의 자의적 판단에 따라 영업정지 처분의 감경기준이 적용될 수 있다는 점도 이 사안을 해석할 때 고려해야 합니다."
327449,이유,21,나.질의 나
327449,이유,22,"식품표시광고법은 식품 등에 대하여 올바른 표시ㆍ광고를 하도록 하여 소비자의 알 권리를 보장하고 건전한 거래질서를 확립함으로써 소비자를 보호하는 것을 목적(제1조)으로 하고, 「축산물 위생관리법」은 축산물의 위생적인 관리와 그 품질의 향상을 도모하기 위하여 가축의 사육ㆍ도살ㆍ처리와 축산물의 가공ㆍ유통 및 검사에 필요한 사항을 정하는 것을 목적(제1조)으로 하는바, 규율 대상에 축산물이 공통적으로 포함2)2)식품표시광고법 제2조제7호ㆍ제10호 및 「축산물 위생관리법」 제2조제2호 등 참조"
327449,이유,23,되지만 양 법은 입법목적을 달리하는 법률로서 각 목적에 따라 구체적인 준수사항 및 그 위반에 따른 행정처분 등을 달리 정하고 있습니다.
327449,이유,24,"구체적으로 살펴보면 식품표시광고법 시행규칙 별표 7의 행정처분 기준은 식품표시광고법 제14조부터 제17조까지에서 행정처분 대상으로 규정하고 있는 같은 법 위반행위를 대상으로 하는 것이고, 「축산물 위생관리법 시행규칙」 제41조 및 별표 11에서는 「축산물 위생관리법」 제27조에 따른 행정처분의 기준을 규정한 것으로 같은 별표의 행정처분 기준은 「축산물 위생관리법」 위반행위를 대상으로 하는 것이 명백합니다."
327449,이유,25,따라서 식품표시광고법 시행규칙 별표 7 Ⅰ제1호 및 「축산물 위생관리법 시행규칙」 별표 11  제1호가목에 따른 “둘 이상의 위반행위”는 각각의 법률에 따른 위반행위를 의미한다고 보아야 합니다.
327449,이유,26,"만약 이와 달리 식품표시광고법 제14조부터 제17조까지에서 행정처분 대상으로 규정하고 있는 같은 법 위반행위 외에 다른 법률의 위반행위에 대해서도 식품표시광고법 시행규칙 별표 7 Ⅰ제1호를 적용하여 “둘 이상의 위반행위”로 보아 영업정지 기간을 감경할 수 있다고 본다면, 어느 법률의 위반행위까지 적용되는지가 불분명하여 행정처분권자의 자의적 판단에 따라 영업정지 처분의 감경기준이 적용될 수 있다는 점도 이 사안을 해석할 때 고려해야 합니다."
327449,이유,27,다.질의 다
327449,이유,28,"식품표시광고법은 식품 등에 대하여 올바른 표시ㆍ광고를 하도록 하여 소비자의 알 권리를 보장하고 건전한 거래질서를 확립함으로써 소비자를 보호하는 것을 목적(제1조)으로 하고, 건강기능식품법은 건강기능식품의 안전성 확보 및 품질 향상과 건전한 유통ㆍ판매를 도모함으로써 국민의 건강 증진과 소비자 보호에 이바지함을 목적(제1조)으로 하는바, 규율 대상에 건강기능식품이 공통적으로 포함3)3)식품표시광고법 제2조제7호ㆍ제10호 및 건강기능식품법 제3조제1호ㆍ제5호 등 참조"
327449,이유,29,되지만 양 법은 입법목적을 달리하는 법률로서 각 목적에 따라 구체적인 준수사항 및 그 위반에 따른 행정처분 등을 달리 정하고 있습니다.
327449,이유,30,"구체적으로 살펴보면 식품표시광고법 시행규칙 별표 7의 행정처분 기준은 식품표시광고법 제14조부터 제17조까지에서 행정처분 대상으로 규정하고 있는 같은 법 위반행위를 대상으로 하는 것이고, 건강기능식품법 시행규칙 제31조 및 별표 9에서는 건강기능식품법 제29조부터 제33조까지에 따른 행정처분의 기준을 규정한 것으로 같은 별표의 행정처분기준은 건강기능식품법 위반행위를 대상으로 하는 것이 명백합니다."
327449,이유,31,따라서 식품표시광고법 시행규칙 별표 7 Ⅰ제1호 및 건강기능식품법 시행규칙 별표 9 Ⅰ제1호가목에 따른 “둘 이상의 위반행위”는 각각의 법률에 따른 위반행위를 의미한다고 보아야 합니다.
327449,이유,32,"만약 이와 달리 식품표시광고법 제14조부터 제17조까지에서 행정처분 대상으로 규정하고 있는 같은 법 위반행위 외에 다른 법률의 위반행위에 대해서도 식품표시광고법 시행규칙 별표 7 Ⅰ제1호를 적용하여 “둘 이상의 위반행위”로 보아 영업정지 기간을 감경할 수 있다고 본다면, 어느 법률의 위반행위까지 적용되는지가 불분명하여 행정처분권자의 자의적 판단에 따라 영업정지 처분의 감경기준이 적용될 수 있다는 점도 이 사안을 해석할 때 고려해야 합니다."
327449,이유,33,라.질의 라
327449,이유,34,"식품표시광고법은 식품 등에 대하여 올바른 표시ㆍ광고를 하도록 하여 소비자의 알 권리를 보장하고 건전한 거래질서를 확립함으로써 소비자를 보호하는 것을 목적(제1조)으로 하고, 수입식품법은 수입식품 등의 안전성을 확보하고 품질의 향상을 도모하는 것을 목적(제1조)으로 하면서 수입식품 등의 위생 평가ㆍ관리, 유통관리 등을 직접적인 규율 대상으로 하는바, 양 법은 국내로 수입되는 식품등을 규율 대상으로 한다는 점에서 유사4)4)식품표시광고법 제2조제1호부터 제7호까지, 같은 조 제10호 및 수입식품법 제2조제1호 참조"
327449,이유,35,하지만 입법목적을 달리하는 법률로서 각 목적에 따라 구체적인 준수사항 및 그 위반에 따른 행정처분 등을 달리 정하고 있습니다.
327449,이유,36,"구체적으로 살펴보면 식품표시광고법 시행규칙 별표 7의 행정처분 기준은 식품표시광고법 제14조부터 제17조까지에서 행정처분 대상으로 규정하고 있는 같은 법 위반행위를 대상으로 하는 것이고, 수입식품법 시행규칙 제46조 및 별표 13에서는 수입식품법 제27조부터 제29조까지에 따른 행정처분의 기준을 규정한 것으로 같은 별표의 행정처분기준은 수입식품법 위반행위를 대상으로 하는 것이 명백합니다."
327449,이유,37,따라서 식품표시광고법 시행규칙 별표 7 Ⅰ제1호 및 수입식품법 시행규칙 별표 13 Ⅰ제1호에 따른 “둘 이상의 위반행위”는 각각의 법률에 따른 위반행위를 의미한다고 보아야 합니다.
327449,이유,38,"만약 이와 달리 식품표시광고법 제14조부터 제17조까지에서 행정처분 대상으로 규정하고 있는 같은 법 위반행위 외에 다른 법률의 위반행위에 대해서도 식품표시광고법 시행규칙 별표 7 Ⅰ제1호를 적용하여 “둘 이상의 위반행위”로 보아 영업정지 기간을 감경할 수 있다고 본다면, 어느 법률의 위반행위까지 적용되는지가 불분명하여 행정처분권자의 자의적 판단에 따라 영업정지 처분의 감경기준이 적용될 수 있다는 점도 이 사안을 해석할 때 고려해야 합니다."
327449,이유,39,식품 등의 표시ㆍ광고에 관한 법률 시행규칙
327449,이유,40,제16조(행정처분의 기준)법 제14조부터 제17조까지의 규정에 따른 행정처분의 기준은 별표 7과 같다.
327449,이유,41,[별표 7]
327449,이유,42,행정처분 기준(제16조 관련)Ⅰ.
327449,이유,43,일반기준
327449,이유,44,1.둘 이상의 위반행위가 적발된 경우로서 위반행위가 다음 각 목의 어느 하나에 해당하는 경우에는 가장 무거운 정지처분 기간에 나머지 각각의 정지처분 기간의 2분의 1을 더하여 처분한다.가.영업정지에만 해당하는 경우
327449,이유,45,나.한 품목 또는 품목류(식품등의 기준 및 규격 중 같은 기준 및 규격을 적용받아 제조ㆍ가공되는 모든 품목을 말한다.이하 같다)에 대하여 품목 또는 품목류 제조정지에만 해당하는 경우
327449,이유,46,2.둘 이상의 위반행위가 적발된 경우로서 그 위반행위가 영업정지와 품목 또는 품목류 제조정지에 해당하는 경우에는 각각의 영업정지와 품목 또는 품목류 제조정지 처분기간을 제1호 일반기준에 따라 산정한 후 다음 각 목의 구분에 따라 처분한다.가.영업정지 기간이 품목 또는 품목류 제조정지 기간보다 길거나 같으면 영업정지 처분만 할 것
327449,이유,47,나.영업정지 기간이 품목 또는 품목류 제조정지 기간보다 짧으면 그 영업정지 처분과 그 초과기간에 대한 품목 또는 품목류 제조정지 처분을 함께 부과할 것
327449,이유,48,다.품목류 제조정지 기간이 품목 제조정지 기간보다 길거나 같으면 품목류 제조정지 처분만 할 것
327449,이유,49,라.품목류 제조정지 기간이 품목 제조정지 기간보다 짧으면 그 품목류 제조정지 처분과 그 초과기간에 대한 품목 제조정지 처분을 함께 부과할 것
327449,이유,50,(이하 생략)
327449,이유,51,식품위생법 시행규칙
327449,이유,52,[별표 23]
327449,이유,53,행정처분 기준(제89조 관련)Ⅰ.
327449,이유,54,일반기준
327449,이유,55,1.둘 이상의 위반행위가 적발된 경우로서 위반행위가 다음 각 목의 어느 하나에 해당하는 경우에는 가장 중한 정지처분 기간에 나머지 각각의 정지처분 기간의 2분의 1을 더하여 처분한다.가.영업정지에만 해당하는 경우
327449,이유,56,나.한 품목 또는 품목류(식품등의 기준 및 규격 중 같은 기준 및 규격을 적용받아 제조·가공되는 모든 품목을 말한다.이하 같다)에 대하여 품목 또는 품목류 제조정지에만 해당하는 경우
327449,이유,57,2.둘 이상의 위반행위가 적발된 경우로서 그 위반행위가 영업정지와 품목 또는 품목류 제조정지에 해당하는 경우에는 각각의 영업정지와 품목 또는 품목류 제조정지 처분기간을 제1호에 따라 산정한 후 다음 각 목의 구분에 따라 처분한다.가.영업정지 기간이 품목 또는 품목류 제조정지 기간보다 길거나 같으면 영업정지 처분만 할 것
327449,이유,58,나.영업정지 기간이 품목 또는 품목류 제조정지 기간보다 짧으면 그 영업정지 처분과 그 초과기간에 대한 품목 또는 품목류 제조정지 처분을 병과할 것
327449,이유,59,다.품목류 제조정지 기간이 품목 제조정지 기간보다 길거나 같으면 품목류 제조정지 처분만 할 것
327449,이유,60,라.품목류 제조정지 기간이 품목 제조정지 기간보다 짧으면 그 품목류 제조정지 처분과 그 초과기간에 대한 품목 제조정지 처분을 병과할 것
327449,이유,61,"(이하 생략)제89조(행정처분의 기준)법 제71조, 법 제72조, 법 제74조부터 법 제76조까지 및 법 제80조에 따른 행정처분의 기준은 별표 23과 같다."
327449,이유,62,축산물 위생관리법 시행규칙
327449,이유,63,"제41조(행정처분의 기준)법 제27조에 따른 영업허가의 취소, 영업의 전부 또는 일부정지 및 영업소 폐쇄의 세부적인 기준은 별표 11과 같다."
327449,이유,64,[별표 11]
327449,이유,65,행정처분 기준(제41조 및 제43조 관련)1.일반기준
327449,이유,66,가.둘 이상의 위반행위가 적발된 경우로서 위반행위가 다음의 어느 하나에 해당하는 경우에는 가장 중한 정지처분 기간에 나머지 각각의 정지처분 기간의 2분의 1을 더하여 처분한다.(1)영업정지에만 해당하는 경우
327449,이유,67,(2)한 품목 또는 품목류(축산물의 가공기준 및 성분규격 중 같은 기준 및 규격을 적용받아 제조·가공되는 모든 품목을 말한다.이하 같다)에 대하여 품목 또는 품목류 제조정지에만 해당하는 경우
327449,이유,68,나.둘 이상의 위반행위가 적발된 경우로서 그 위반행위가 영업정지와 품목 또는 품목류 제조정지에 해당하는 경우에는 각각의 영업정지와 품목 또는 품목류 제조정지 처분기간을 가목에 따라 산정한 후 다음에 따라 처분한다.(1)영업정지 기간이 품목 또는 품목류 제조정지 기간보다 길거나 같으면 영업정지 처분만 할 것
327449,이유,69,(2)영업정지 기간이 품목 또는 품목류 제조정지 기간보다 짧으면 그 영업정지 처분과 그 초과기간에 대한 품목 또는 품목류 제조정지 처분을 병과할 것
327449,이유,70,(3)품목류 제조정지 기간이 품목 제조정지 기간보다 길거나 같으면 품목류 제조정지 처분만 할 것
327449,이유,71,(4)품목류 제조정지 기간이 품목 제조정지 기간보다 짧으면 그 품목류 제조정지 처분과 그 초과기간에 대한 품목 제조정지 처분을 병과할 것
327449,이유,72,(이하 생략)
327449,이유,73,건강기능식품에 관한 법률 시행규칙
327449,이유,74,제31조(행정처분의 기준 등)① 법 제29조 내지 법 제33조의 규정에 의한 행정처분의 기준은 별표 9와 같다.② (생  략)
327449,이유,75,[별표 9]
327449,이유,76,행정처분기준(제31조관련)
327449,이유,77,Ⅰ.
327449,이유,78,일반기준
327449,이유,79,1.2 이상의 위반행위가 적발된 경우로서
327449,이유,80,"가.그 위반행위가 영업정지에만 해당하거나, 한 품목 또는 품목류(건강기능식품의 기준 및 규격중 동일한 기준 및 규격을 적용받아 제조·가공되는 모든 품목을 말한다.이하 같다)에 대하여 품목 또는 품목류제조정지에만 해당하는 때에는 가장 중한 정지처분기간에 나머지 각각의 정지처분기간의 2분의 1을 더하여 처분한다.나.그 위반행위가 1 이상의 영업정지와 1 이상의 품목 또는 품목류제조정지에 해당하는 때에는 각각의 영업정지·품목 또는 품목류제조정지처분기간을 가목에 따라 산정한 후 그 영업정지기간이 품목 또는 품목류제조정지기간보다 길거나 같으면 그 영업정지 처분만을 하고, 그 영업정지기간이 품목 또는 품목류제조정지기간보다 짧으면 그 영업정지 처분과 그 초과기간에 대한 품목 또는 품목류제조정지처분을 병과하며, 그 위반행위가 1 이상의 품목류제조정지와 1 이상의 품목제조정지에 해당하는 때에는 이를 준용하여 처분한다."
327449,이유,81,수입식품안전관리 특별법 시행규칙
327449,이유,82,제46조(행정처분의 기준)법 제27조부터 제29조까지의 규정에 따른 행정처분의 기준은 별표 13과 같다.
327449,이유,83,[별표 13]
327449,이유,84,행정처분의 기준(제46조 및 제47조 관련)Ⅰ.
327449,이유,85,일반기준
327449,이유,86,"1.둘 이상의 위반행위가 적발된 경우로서 위반행위가 모두 영업정지인 경우에는 가장 중한 정지처분 기간에 나머지 각각의 정지처분 기간의 2분의 1을 더하여 처분한다.2.같은 날 제조한 같은 품목에 대하여 같은 위반사항(「식품위생법」 제7조제4항, 「건강기능식품에 관한 법률」 제24조제1항 또는 「축산물 위생관리법」 제4조제6항 위반행위의 경우에는 수입식품등의 기준과 규격에 따른 같은 기준 및 규격의 항목을 위반한 것을 말한다)이 적발된 경우에는 같은 위반행위로 본다."
327449,이유,87,< 관계 법령>
