해석례일련번호,구분,문장번호,내용
327493,이유,11,이러한 점을 종합적으로 고려할 때 승강기 유지관리업자가 「승강기 안전관리법」 제39조제1항 전단에 따라 승강기 유지관리업을 등록할 당시 갖춘 기술인력이 변경되는지 여부와 관계없이 추가로 기술인력을 고용함에 따라 등록된 기술인력의 수가 변경되는 경우라면 같은 항 후단에 따른 변경등록 대상에 해당한다고 보아야 합니다.
327493,이유,12,※ 법령정비 권고사항
327493,이유,13,「승강기 안전관리법」 제39조제1항 후단 및 같은 법 시행규칙 제61조제2항제6호에 따른 기술인력의 변경에 승강기 유지관리업자가 등록할 당시 갖춘 기술인력을 변경하는 경우 외에 추가로 기술인력을 고용함에 따라 기술인력의 수가 변경되는 경우도 포함되는지 여부에 대해 해석상 혼란이 있을 수 있으므로 해당 규정을 명확히 정비할 필요가 있습니다.
327493,이유,14,< 관계 법령>
327493,이유,15,승강기 안전관리법
327493,이유,16,제39조(승강기 유지관리업의 등록)① 승강기 유지관리를 업으로 하려는 자는 행정안전부령으로 정하는 바에 따라 시ㆍ도지사에게 등록하여야 한다.행정안전부령으로 정하는 사항을 변경할 때에도 또한 같다.② 제1항 전단에 따라 등록을 하려는 자는 대통령령으로 정하는 승강기의 종류별 자본금(개인인 경우에는 자산평가액을 말한다)ㆍ기술인력 및 설비를 갖추어야 한다.③ㆍ④ (생  략)
327493,이유,17,승강기 안전관리법 시행령
327493,이유,18,제33조(승강기 유지관리업의 등록기준)법 제39조제1항 전단에 따라 승강기 유지관리업 등록을 하려는 자는 다음 각 호의 등록기준을 모두 갖춰야 한다.1.자본금이 1억원 이상일 것
327493,이유,19,2.별표 8에 따른 유지관리 대상 승강기의 종류별 기술인력 및 설비를 갖출 것
327493,이유,20,[별표 8] <개정 2021.1.5.>
327493,이유,21,승강기 유지관리업의 등록기준(제33조제2호 관련)1.유지관리 대상 승강기의 종류(생  략)
327493,이유,22,2.유지관리 대상 승강기의 종류별 등록기준
327493,이유,23,가.고속 승강기 등록기준
327493,이유,24,구분
327493,이유,25,등록기준
327493,이유,26,기술
327493,이유,27,인력
327493,이유,28,책임
327493,이유,29,기술
327493,이유,30,인력
327493,이유,31,다음 중 어느 하나에 해당하는 사람으로서 법 제52조제1항에 따른 기술교육을 받은 사람 1명 이상
327493,이유,32,1)승강기 기사 자격을 취득한 후 승강기에 관한  실무경력이 5년 이상인 사람
327493,이유,33,2)~ 6)(생  략)7)승강기에 관한 실무경력이 15년 이상인 사람
327493,이유,34,일반
327493,이유,35,기술
327493,이유,36,인력
327493,이유,37,다음 중 어느 하나에 해당하는 사람으로서 법 제52조제1항에 따른 기술교육을 받은 사람 8명 이상
327493,이유,38,1)승강기 기사 자격을 취득한 후 승강기에 관한 실무경력이 3년 이상인 사람
327493,이유,39,2)~ 6)(생  략)7)승강기에 관한 실무경력이 12년 이상인 사람
327493,이유,40,설비
327493,이유,41,(생  략)나.중저속 승강기 등록기준
327493,이유,42,구분
327493,이유,43,등록기준
327493,이유,44,기술
327493,이유,45,인력
327493,이유,46,책임
327493,이유,47,기술
327493,이유,48,인력
327493,이유,49,다음 중 어느 하나에 해당하는 사람으로서 법 제52조제1항에 따른 기술교육을 받은 사람 1명 이상
327493,이유,50,1)승강기 기사 자격을 취득한 후 승강기에 관한 실무경력이 5년 이상인 사람
327493,이유,51,2)~ 6)(생  략)7)승강기에 관한 실무경력이 15년 이상인 사람
327493,이유,52,일반
327493,이유,53,기술
327493,이유,54,인력
327493,이유,55,다음 중 어느 하나에 해당하는 사람으로서 법 제52조제1항에 따른 기술교육을 받은 사람 6명 이상
327493,이유,56,1)승강기 기사 자격을 취득한 사람
327493,이유,57,2)~ 8)(생  략)9)승강기에 관한 실무경력이 3년 이상인 사람
327493,이유,58,설비
327493,이유,59,(생  략)
327493,이유,60,비고 (생  략)
327493,이유,61,승강기 안전관리법 시행규칙
327493,이유,62,제61조(유지관리업의 등록신청 등)① (생  략)② 법 제39조제1항 후단에서 “행정안전부령으로 정하는 사항”이란 다음 각 호의 사항을 말한다.1.상호
327493,이유,63,2.주된 사무소의 소재지
327493,이유,64,3.사업장의 수 및 소재지
327493,이유,65,4.대표자
327493,이유,66,5.영 별표 8 제1호에 따른 유지관리 대상 승강기의 종류
327493,이유,67,6.기술인력
327493,이유,68,③ ∼ ④ (생  략)
