해석례일련번호,구분,문장번호,내용
314734,이유,13,"「근로기준법」 제94조제1항에 따르면 사용자는 취업규칙의 작성 또는 변경에 관하여 해당 사업 또는 사업장에 근로자의 과반수로 조직된 노동조합이 있는 경우에는 그 노동조합, 근로자의 과반수로 조직된 노동조합이 없는 경우에는 근로자의 과반수의 의견을 들어야 하고, 다만, 취업규칙을 근로자에게 불리하게 변경하는 경우에는 그 동의를 받아야 하는 것으로 규정하고 있는바,"
314734,이유,14,"이 사안에서는 해당 사업 또는 사업장에 근로자의 과반수로 조직되지 못한 2개 이상의 노동조합이 있으나, 그 2개 이상의 노동조합이 연합하면 근로자의 과반수가 되는 경우에, 그 연합체가 「근로기준법」 제94조제1항 단서에 따라 동의할 수 있는지와 해당 사업 또는 사업장에 근로자의 과반수로 조직되지 못한 노동조합이 그 조합원이 아닌 자로부터 위임받아 「근로기준법」 제94조제1항 단서에 따라 동의할 수 있는지가 문제될 수 있습니다."
314734,이유,15,나.질의 가에 대하여
314734,이유,16,"살피건대, 법령의 문언 자체가 비교적 명확한 개념으로 구성되어 있다면 원칙적으로 더 이상 다른 해석방법은 활용할 필요가 없거나 제한될 수밖에 없다고 할 것인바, 「근로기준법」 제94조제1항 단서에서는 취업규칙을 근로자에게 불리하게 변경하는 경우에 “해당 사업"
314734,이유,17,"또는 사업장에 근로자의 과반수로 조직된 노동조합이 있는 경우”와 “그러한 노동조합이 없는 경우”를 구분하여, 근로자의 과반수로 조직된 노동조합이 있는 경우에만 “그 노동조합”의 동의를 받도록 하고, 근로자의 과반수로 조직된 노동조합이 없는 경우에는 “근로자의 과반수”의 동의를 받도록 하고 있으며, 이는 근로자의 과반수로 조직된 노동조합이 있는 경우에 그 노동조합에게만 전제 근로자에 대한 대표성을 인정하여 그 노동조합의 의사를 근로자 전체의 의사로 인정하고자 하는 취지로 보이는바, 설령 2개 이상의 노동조합이 연합하면 근로자의 과반수가 되는 경우라고 하더라도 근로자의 과반수로 조직된 노동조합이 없는 이상 그 각각의 노동조합이 「근로기준법」 제94조제1항 단서에 따라 동의할 수 없을 뿐 아니라 그 연합체 역시 이러한 동의를 할 수는 없는 것으로 보아야 할 것입니다."
314734,이유,18,"또한, 근로자의 과반수로 조직된 노동조합이 없는 경우에 요구되는 “근로자의 과반수”의 동의와 관련하여, 취업규칙에 규정된 근로조건의 내용을 근로자에게 불이익하게 변경하는 경우에 근로자 과반수로 구성된 노동조합이 없는 때에는 “근로자들의 회의방식에 의한 과반수 동의”가 필요하고, 그 회의방식은 반드시 한 사업 또는 사업장의 모든 근로자가 일시에 한자리에 집합하여 회의를 개최하는"
314734,이유,19,"방식만이 아니라, 한 사업 또는 사업장의 기구별 또는 단위부서별로 사용자측의 개입이나 간섭이 배제된 상태에서 근로자 상호간에 의견을 교환하여 찬반의견을 집약한 후 이를 전체적으로 취합하는 방식도 허용된다고 보아야 할 것인바(대법원 2008.2.29."
314734,이유,20,"선고 2007다85997 판결례, 대법원 1992.2.25."
314734,이유,21,"선고 91다25055 판결례 등 참조), 근로자 과반수로 구성된 노동조합이 없는 경우에 위와 같은 회의방식에 의해 근로자의 과반수 동의를 받아야만 하고, 가사 근로자의 과반수로 조직되지 못한 노동조합이 연합하여 근로자의 과반수가 되는 경우라고 하더라도 그 각각의 노동조합의 명의 뿐 아니라 그 연합체의 명의로도 이러한 동의를 할 수 없다고 할 것입니다."
314734,이유,22,"따라서, 해당 사업 또는 사업장에 근로자의 과반수로 조직되지 못한 2개 이상의 노동조합이 있으나, 그 2개 이상의 노동조합이 연합하면 근로자의 과반수가 되는 경우에도, 그 연합체는 「근로기준법」 제94조제1항 단서에 따라 동의할 수 없다고 할 것입니다."
314734,이유,23,다.질의 나에 대하여
314734,이유,24,"살피건대, 「근로기준법」 제94조제1항에서는 근로자의 과반수로 조직된 노동조합이 있는 경우에만 “그 노동조합”의 동의를 받도록 하고, 근로자의 과반수로 조직된 노동조합이 없는 경우에는"
314734,이유,25,"“근로자의 과반수”의 동의를 받도록 하고 있으며, 이는 근로자의 과반수로 조직된 노동조합이 있는 경우에 그 노동조합에게만 전제 근로자에 대한 대표성을 인정하여 그 노동조합의 의사를 근로자 전체의 의사로 인정하고자 하는 취지로 보이고,"
314734,이유,26,"나아가, 근로자의 과반수로 조직된 노동조합이 없는 경우에 요구되는 “근로자의 과반수”의 동의와 관련하여, 취업규칙에 규정된 근로조건의 내용을 근로자에게 불이익하게 변경하는 경우에 근로자 과반수로 구성된 노동조합이 없는 때에는 “근로자들의 회의방식에 의한 과반수 동의”가 필요하고, 그 회의방식은 반드시 한 사업 또는 사업장의 모든 근로자가 일시에 한자리에 집합하여 회의를 개최하는 방식만이 아니라, 한 사업 또는 사업장의 기구별 또는 단위부서별로 사용자측의 개입이나 간섭이 배제된 상태에서 근로자 상호간에 의견을 교환하여 찬반의견을 집약한 후 이를 전체적으로 취합하는 방식도 허용된다고 보아야 할 것인바(대법원 2008.2.29."
314734,이유,27,"선고 2007다85997 판결례, 대법원 1992.2.25."
314734,이유,28,"선고 91다25055 판결례 등 참조), 근로자 과반수로 구성된 노동조합이 없는 경우에 위와 같은 회의방식에 의해 근로자의 과반수 동의를 받아야만 하고, 근로자의 과반수로 조직되지 못한 노동조합이 「근로기준법」 제94조"
314734,이유,29,"제1항 단서에 따른 동의 할 수는 없는 이상, 그 노동조합이 그 조합원이 아닌 자로부터 위임받아 「근로기준법」 제94조제1항 단서에 따라 동의하는 것 역시 허용되지 않는 것으로 보아야 할 것입니다.따라서, 해당 사업 또는 사업장에 근로자의 과반수로 조직되지 못한 노동조합이 그 조합원이 아닌 자로부터 위임받아 「근로기준법」 제94조제1항 단서에 따라 동의할 수 없다고 할 것입니다."
