해석례일련번호,구분,문장번호,내용
334263,이유,14,"그리고 해외이주알선업을 하려는 자는 「해외이주법」 제10조제1항에 따라 외교부장관에게 등록하여야 하는바, 해외이주알선업을 하려면 같은 항에 따른 등록 요건을 등록 이후 영업을 하는 동안에도 계속해서 갖추고 있어야 하는데,1)1)법제처 2011.6.16."
334263,이유,15,회신 11-0239 해석례 참조
334263,이유,16,"이 사안의 해외이주알선업자는 등록기준에 미달하여 1차 행정처분인 경고를 받은 후에도 위반사항을 시정하지 않고 계속하여 등록기준에 미달하고 있는 상태로서, 경고 이후의 위반상태에 대해서는 아직 행정처분을 하지 않은 상황인바, 1차 행정처분의 대상이 된 기간과 별개의 기간에 이루어진 위반행위는 위반행위의 시점에 차이가 있어 기본적 사실관계에 있어서 동일성이 인정되지 않는다고 할 것이므로, 「해외이주법 시행규칙」 별표 Ⅰ."
334263,이유,17,제2호 전단 및 같은 별표 Ⅱ.
334263,이유,18,제5호에 따라 경고 처분 후 1년 이내에 그 미달 상태가 재적발된다면 2차 행정처분을 할 수 있다고 보는 것이 타당합니다.2)2)법제처 2016.11.23.
334263,이유,19,회신 16-0384 해석례 참조
334263,이유,20,또한 위반행위의 차수에 따라 가중된 행정처분을 부과하는 것은 위반행위에 따른 제재처분을 받았음에도 다시 같은 내용의 위반행위를 반복하는 경우에 더욱 중하게 처벌하려는 취지3)3)대법원 2020.5.28.
334263,이유,21,선고 2017두73693 판결례 참조
334263,이유,22,"인 점에 비추어 보면, 등록기준에 미달하여 경고를 받은 후에도 그 위반사항을 시정하지 않는 것은 1차 행정처분의 경고적 기능을 무시한 것으로서 「해외이주법 시행규칙」 별표 Ⅱ."
334263,이유,23,제5호에 따른 위반행위의 횟수에 따른 가중된 행정처분을 할 수 있는 경우에 해당한다고 할 것입니다.
334263,이유,24,"만약 이와 달리 등록기준에 미달하여 경고를 받고도 계속하여 등록기준에 미달한 상태인 해외이주알선업자에게 2차 행정처분을 할 수 없다고 본다면, 해당 해외이주알선업자는 비교적 가벼운 1차 행정처분에 따른 제재만 받고 그 이후에도 계속하여 해외이주알선업의 등록요건을 갖추지 않고도 해외이주알선업을 영위할 수 있게 되므로, 해외이주알선업자가 「해외이주법」 제10조제2항에 따른 자본금 또는 보증보험가입요건에 미달하게 된 경우 같은 법 제10조의5제2항제2호에 따라 2회 위반 시 업무정지 2개월, 3회 위반 시 등록 취소를 하도록 규정한 「해외이주법 시행규칙」 별표 Ⅱ."
334263,이유,25,"제5호를 형해화할 우려가 있습니다.아울러 경고를 받은 후 등록요건을 갖추고 영업을 하다가 다시 등록요건에 미달하게 된 사실이 경고를 받은 후 1년이 지나기 전에 재적발된 경우에는 같은 위반행위가 경고 후에 다시 있었던 것으로 보아 2차 행정처분이 가능한데, 이 사안의 경우와 같이 경고를 받은 후에도 계속하여 등록요건을 갖추지 않고 있는 해외이주알선업자에 대해서는 2차 행정처분을 할 수 없다면 위반행위의 정도와 그에 따른 제재처분이 형평에 어긋나는 불합리한 결과가 초래된다는 점도 이 사안을 해석할 때 고려해야 합니다."
334263,이유,26,"따라서 이 사안의 경우, 외교부장관은 해외이주알선업자에게 2차 행정처분을 할 수 있습니다."
334263,이유,27,※ 법령정비 권고사항
334263,이유,28,해외이주알선업의 등록요건을 미달하여 경고를 받은 후에도 등록요건을 갖추지 않아 경고를 받은 후 1년이 지나기 전에 재적발한 경우 이에 대해 2차 행정처분의 대상이 된다는 점을 명확히 할 필요가 있습니다.
334263,이유,29,해외이주법
334263,이유,30,제10조(해외이주알선업의 등록 등)① 해외이주자를 모집ㆍ알선하거나 다음 각 호의 해외이주에 관한 업무를 업으로 하는 사업(이하 “해외이주알선업”이라 한다)을 하고자 하는 자는 외교부장관에게 등록하여야 한다.1.해외이주신고의 대행
334263,이유,31,2.해외이주 입국사증(入國査證) 발급신청의 대행
334263,이유,32,3.해외이주와 관련된 상담 및 안내행위
334263,이유,33,4.해외이주자의 이주정착 지원
334263,이유,34,"② 제1항에 따른 등록을 위하여 필요한 자본금ㆍ보증보험금, 그 밖의 사항은 대통령령으로 정한다.③ ～ ⑤ (생  략)제10조의5(해외이주알선업의 등록 취소 등)① (생  략)② 외교부장관은 해외이주알선업자가 다음 각 호의 어느 하나에 해당하면 외교부령으로 정하는 바에 따라 그 등록을 취소하거나 6개월 이내의 기간을 정하여 그 사업의 전부 또는 일부의 정지를 명할 수 있다.1.(생  략)2.제10조제2항에 따른 등록요건에 미달하게 된 경우"
334263,이유,35,3.～ 6.(생  략)
334263,이유,36,해외이주법 시행규칙
334263,이유,37,제11조(행정처분의 기준)법 제10조의5에 따른 해외이주알선업의 등록 취소 및 업무정지의 기준은 별표와 같다.
334263,이유,38,[별표] <개정 2016.6.1.>
334263,이유,39,행정처분의 기준(제11조 관련)
334263,이유,40,I.
334263,이유,41,일반기준
334263,이유,42,1.(생  략)2.위반행위의 횟수에 따른 행정처분의 기준은 최근 1년간 같은 위반행위로 행정처분을 받은 경우에 적용한다.이 경우 행정처분 기준의 적용은 같은 위반행위에 대하여 행정처분을 한 날과 재적발일을 기준으로 한다.3.~ 5.(생  략)
334263,이유,43,II.
334263,이유,44,개별기준
334263,이유,45,위반사항
334263,이유,46,근거법령
334263,이유,47,행정처분기준
334263,이유,48,1회 위반
334263,이유,49,2회 위반
334263,이유,50,3회 위반
334263,이유,51,1.~ 4.(생  략)
334263,이유,52,5.법 제10조제2항에 따른 자본금 또는 보증보험가입요건에 미달하게 된 경우
334263,이유,53,법 제10조의5제2항제2호
334263,이유,54,경고
334263,이유,55,업무정지
334263,이유,56,2개월
334263,이유,57,등록 취소
334263,이유,58,6.~ 11.(생  략)
334263,이유,59,II.
334263,이유,60,개별기준
334263,이유,61,<관계 법령>
