해석례일련번호,구분,문장번호,내용
327847,이유,11,「자동차관리법 시행규칙」
327847,이유,12,제111조(등록신청등)① 법 제53조제1항의 규정에 의하여 자동차관리사업의 등록을 하고자 하는 자는 사업장마다 별지 제77호서식의 자동차관리사업등록신청서(전자문서로 된 신청서를 포함한다)에 다음 각 호의 서류(전자문서를 포함한다)를 첨부하여 시장ㆍ군수 또는 구청장에게 제출하여야 한다.이 경우 시장ㆍ군수 또는 구청장은 「전자정부법」 제36조제1항에 따른 행정정보의 공동이용을 통하여 법인 등기사항증명서(신청인이 법인인 경우만 해당한다)를 확인하여야 한다.1.삭  제
327847,이유,13,"2.사업장(자동차해체재활용업의 경우에는 제140조제1항의 규정에 의한 자동차해체재활용영업소를 포함한다.이하 같다)의 토지이용계획확인서.다만, 관계공무원이 관련 공부에 의하여 확인할 수 있는 경우에는 그 확인으로 제출에 갈음할 수 있다.3.사업장의 위치도 및 평면도"
327847,이유,14,4.시설일람표 및 그 예정배치도(자동차매매업을 제외한다)5.삭제
327847,이유,15,6.사업계획서(소요자금 및 종사원 확보계획이 포함된 것을 말한다.② 시장ㆍ군수 또는 구청장은 제1항에 따른 등록신청이 다음 각 호의 어느 하나에 해당하는 경우를 제외하고는 등록을 해 주어야 한다.1.법 제53조제3항에 따른 등록기준을 갖추지 못한 경우
327847,이유,16,2.∼ 5.(생  략)③ 시장ㆍ군수ㆍ구청장은 제1항에 따른 등록신청이 제2항제1호 및 제2호에 해당하지 아니하다고 인정하는 경우에는 시설 및 인력의 확보기간을 정하여 다음 각 호의 서류를 제출할 것을 신청인에게 통지하여야 한다.1.사업장의 대지 및 건물에 대한 사용권이 있음을 증명하는 서류
327847,이유,17,2.시설의 일람표와 그 배치도(자동차매매업인 경우를 제외한다)3.법 제53조제3항의 규정에 의한 자동차관리사업의 등록기준에 적합함을 증명하는 서류
327847,이유,18,4.자동차정비에 관한 기술적인 업무를 담당하는 자(이하 “정비요원”이라 한다)의 자격증사본 및 취업승낙서(자동차정비업만 해당한다)5.법 제53조제4항의 규정에 의한 조건을 붙인 경우에는 그 이행사실을 증명하는 서류
327847,이유,19,④ ∼ ⑦ (생  략)제111조의2(자동차관리사업 등록기준)법 제53조제3항 본문 및 단서에 따른 자동차관리사업의 등록기준은 별표 21의2와 같다.
327847,이유,20,자동차관리사업의 등록기준(제111조의2 관련)
327847,이유,21,1.(생  략)
327847,이유,22,2.자동차정비업의 등록기준
327847,이유,23,구분
327847,이유,24,자동차
327847,이유,25,종합
327847,이유,26,정비업
327847,이유,27,소형
327847,이유,28,자동차종합
327847,이유,29,정비업
327847,이유,30,자동차 전문
327847,이유,31,정비업
327847,이유,32,자동차 원동기
327847,이유,33,정비업
327847,이유,34,가.시설면적
327847,이유,35,작업장·검차장·사무실·부품창고 등을 포함한 면적
327847,이유,36,"1,000㎡ 이상"
327847,이유,37,400㎡ 이상
327847,이유,38,50㎡ 이상
327847,이유,39,300㎡이상
327847,이유,40,나.시설·장비
327847,이유,41,가.검사시설(핏트 또는 리프트)○
327847,이유,42,○
327847,이유,43,○
327847,이유,44,-
327847,이유,45,나.체인부록(1톤 이상)-
327847,이유,46,-
327847,이유,47,-
327847,이유,48,○
327847,이유,49,다.도장시설(스프레이건 포함)○
327847,이유,50,○
327847,이유,51,-
327847,이유,52,-
327847,이유,53,라.부동액회수재생기
327847,이유,54,○
327847,이유,55,○
327847,이유,56,○
327847,이유,57,○
327847,이유,58,다.정비·검사기구
327847,이유,59,가.제동시험기
327847,이유,60,○
327847,이유,61,○
327847,이유,62,-
327847,이유,63,-
327847,이유,64,나.전조등시험기
327847,이유,65,○
327847,이유,66,○
327847,이유,67,-
327847,이유,68,-
327847,이유,69,다.사이드슬립측정기
327847,이유,70,○
327847,이유,71,○
327847,이유,72,-
327847,이유,73,-
327847,이유,74,라.속도계시험기
327847,이유,75,○
327847,이유,76,○
327847,이유,77,-
327847,이유,78,-
327847,이유,79,마.일산화탄소측정기
327847,이유,80,○
327847,이유,81,○
327847,이유,82,○
327847,이유,83,○
327847,이유,84,바.탄화수소측정기
327847,이유,85,○
327847,이유,86,○
327847,이유,87,○
327847,이유,88,○
327847,이유,89,사.매연측정기
327847,이유,90,○
327847,이유,91,○
327847,이유,92,○
327847,이유,93,○
327847,이유,94,라.시험·측정기
327847,이유,95,가.연료분사펌프시험기
327847,이유,96,○
327847,이유,97,○
327847,이유,98,-
327847,이유,99,○
327847,이유,100,나.압력측정기
327847,이유,101,○
327847,이유,102,○
327847,이유,103,-
327847,이유,104,○
327847,이유,105,다.회전반경측정기
327847,이유,106,○
327847,이유,107,○
327847,이유,108,○
327847,이유,109,-
327847,이유,110,라.휠밸런스
327847,이유,111,○
327847,이유,112,○
327847,이유,113,○
327847,이유,114,-
327847,이유,115,마.토인측정기
327847,이유,116,○
327847,이유,117,○
327847,이유,118,○
327847,이유,119,-
327847,이유,120,바.캠버캐스터측정기
327847,이유,121,○
327847,이유,122,○
327847,이유,123,○
327847,이유,124,-
327847,이유,125,사.엔진종합시험기
327847,이유,126,-
327847,이유,127,-
327847,이유,128,-
327847,이유,129,○
327847,이유,130,아.노즐시험기
327847,이유,131,-
327847,이유,132,-
327847,이유,133,-
327847,이유,134,○
327847,이유,135,마.공작기계
327847,이유,136,가.실린더보링머신
327847,이유,137,-
327847,이유,138,-
327847,이유,139,-
327847,이유,140,○
327847,이유,141,나.실린더호닝머신
327847,이유,142,-
327847,이유,143,-
327847,이유,144,-
327847,이유,145,○
327847,이유,146,다.밸브시트그라인더
327847,이유,147,-
327847,이유,148,-
327847,이유,149,-
327847,이유,150,○
327847,이유,151,라.밸브시트카터
327847,이유,152,-
327847,이유,153,-
327847,이유,154,-
327847,이유,155,○
327847,이유,156,마.크랭크연마기
327847,이유,157,-
327847,이유,158,-
327847,이유,159,-
327847,이유,160,○
327847,이유,161,바.삭제 <2013.9.6>
327847,이유,162,주)1.둘 이상의 정비·검사기구 또는 시험·측정기의 기능을 모두 가진 하나의 정비·검사기구 또는 시험·측정기를 갖춘 경우에는 해당 기능을 가진 각각의 하나의 정비·검사기구 또는 시험·측정기를 모두 갖춘 것으로 본다.2.가목부터 마목까지의 기준 외에 자동차정비업에 필요한 기준은 시·도 또는 인구 50만 이상 시의 조례로 정할 수 있다.
327847,이유,163,3.자동차해체재활용업의 등록기준
327847,이유,164,구분
327847,이유,165,기준
327847,이유,166,가.시설기준
327847,이유,167,"시설 면적(해체작업장, 보관창고, 사무실 등을 포함)4,500㎡ 이상"
327847,이유,168,해체작업장
327847,이유,169,600㎡ 이상
327847,이유,170,부품보관창고
327847,이유,171,600㎡ 이상
327847,이유,172,나.장비기준
327847,이유,173,구난차(권상능력 3톤 이상)1식 이상
327847,이유,174,지게차(인양능력 3.5톤 이상)1식 이상
327847,이유,175,중량계(계량능력 20톤 이상 )
327847,이유,176,1식 이상
327847,이유,177,압축기(압축능력 10㎥ 이상)압축기·파쇄기·전단기·용해로 중 선택하여 1식 이상
327847,이유,178,파쇄기(가압능력 500HP 이상 또는 생산능력 5톤/hr 이상)전단기(전단능력 800톤 이상 또는 처리능력 15톤/hr 이상)용해로(용해능력 1회당 5톤 이상)
327847,이유,179,주)가목 및 나목 외에 자동차해체재활용업에 필요한 기준은 시·도 또는 인구 50만 이상 시의 조례로 정할 수 있다.■ 자동차관리법 시행규칙 [별표 21의2]
