해석례일련번호,구분,문장번호,내용
338175,이유,15,", 「건설산업기본법 시행령」 제13조 및 별표 2에서 건설업종별로 정하고 있는 일정 인원 수 이상의 기술인력을 갖춘 경우에만 건설업 사업을 영위할 수 있는 최소한의 기술능력을 갖춘 것으로 인정된다고 할 것이므로, 명문의 근거 없이 숲길 조성·관리사업을 시행하는 법인의 인력으로 이미 등록된 사람을 조경공사업의 기술인력으로 중복하여 등록할 수 있다고 해석하는 것은 부실공사를 방지하고 국민의 건강과 생명, 재산을 보호하려는 건설산업기본법령의 입법목적과 취지에도 부합하지 않습니다."
338175,이유,16,"한편 「건설산업기본법 시행령」 별표 2 비고 제1호가목에서는 건설업 기술인력에 해당하는 사람은 상시 근무하는 사람이어야 한다고 규정하면서, ‘상시 근무’ 뒤에 괄호를 두어 ‘다른 사업을 영위하는 경우에는 상시 근무에 지장이 없는 경우로 한정한다’고 규정하고 있으므로, 숲길 조성·관리사업을 시행하는 법인의 인력으로 이미 등록된 사람도 조경공사업무의 상시 근무에 지장이 없을 경우 조경공사업의 기술인력으로 등록할 수 있다는 의견이 있으나, 「건설산업기본법 시행령」 별표 2 비고 제1호가목의 괄호 부분은 2023년 5월 9일 대통령령 제33456호로 구 「건설산업기본법 시행령」을 일부개정하면서 건설업 기술인력의 상시 근무에 지장이 없는 경우에는 영업활동을 인정하기 위하여 신설된 것7)7)건설산업기본법 시행령 일부개정령안 입법예고 자료(국토교통부공고 제2022-1233호) 및 통계기반정책예비평가 결과통보서(관리번호 2022-1165)참조"
338175,이유,17,"으로, 기술인력으로서의 상시 근무에 지장이 없는 일과 후 영업활동을 허용하기 위한 규정일 뿐, 기술인력의 중복 등록을 허용하기 위한 취지의 규정으로 볼 수는 없으므로, 그러한 의견은 타당하다고 보기 어렵습니다."
338175,이유,18,"따라서 이 사안의 경우, 숲길 조성·관리사업을 시행하는 법인의 인력으로 등록된 사람을 「건설산업기본법 시행령」 별표 2 제1호마목의 기술능력을 충족하기 위하여 요구되는 조경공사업의 기술인력으로 인정할 수 없습니다."
338175,이유,19,건설산업기본법
338175,이유,20,"제9조(건설업 등록 등)① 건설업을 하려는 자는 대통령령으로 정하는 업종별로 국토교통부장관에게 등록을 하여야 한다.다만, 대통령령으로 정하는 경미한 건설공사를 업으로 하려는 경우에는 등록을 하지 아니하고 건설업을 할 수 있다.② 제1항에 따라 건설업의 등록을 하려는 자는 국토교통부령으로 정하는 바에 따라 국토교통부장관에게 신청하여야 한다.③ (생  략)제10조(건설업의 등록기준)제9조제1항에 따른 건설업의 등록기준이 되는 다음 각 호의 사항은 대통령령으로 정한다.1.기술능력"
338175,이유,21,2.자본금(개인인 경우에는 자산평가액을 말한다.이하 같다)3.시설 및 장비
338175,이유,22,4.그 밖에 필요한 사항
338175,이유,23,건설산업기본법 시행령
338175,이유,24,제13조(건설업의 등록기준)①법 제10조에 따른 건설업의 등록기준은 다음 각 호와 같다.1.별표 2에 따른 기술능력·자본금(개인인 경우에는 건설업에 제공되는 자산의 평가액을 말한다.이하 같다)·시설 및 장비(전문공사를 시공하는 업종의 경우에는 주력분야의 기술능력·자본금·시설 및 장비를 말한다)를 갖출 것
338175,이유,25,1의2.～ 6.(생  략)② (생  략)
338175,이유,26,[별표 2]
338175,이유,27,건설업의 등록기준(제13조 관련)
338175,이유,28,1.종합공사를 시공하는 업종의 등록기준
338175,이유,29,건설업종
338175,이유,30,기술능력
338175,이유,31,시설·
338175,이유,32,장비
338175,이유,33,자본금
338175,이유,34,가.～ 라.(생  략)마.조경공사업
338175,이유,35,1)다음의 어느 하나에 해당하는 사람 중 2명을 포함한 「건설기술 진흥법」에 따른 조경 분야의 초급 이상 건설기술인 4명 이상
338175,이유,36,가)「국가기술자격법」에 따른 조경기사
338175,이유,37,나)「건설기술 진흥법」에 따른 조경 분야의 중급 이상 건설기술인
338175,이유,38,2)「건설기술 진흥법」에 따른 토목 분야의 초급 건설기술인 1명 이상
338175,이유,39,3)「건설기술 진흥법」에 따른 건축 분야의 초급 건설기술인 1명 이상
338175,이유,40,법인
338175,이유,41,5억원
338175,이유,42,이상
338175,이유,43,개인
338175,이유,44,10억원 이상
338175,이유,45,2.(생략)
338175,이유,46,비고
338175,이유,47,1.기술능력
338175,이유,48,"가.기술인력에 해당하는 사람은 상시 근무(다른 사업을 영위하는 경우에는 상시 근무에 지장이 없는 경우로 한정한다)하는 사람이어야 하며, 「국가기술자격법」에 따라 그 자격이 정지된 사람과 「건설기술 진흥법」에 따라 업무정지처분을 받은 건설기술인은 제외한다.나.·다.(생  략)라.토목공사업·건축공사업 또는 토목건축공사업의 등록기준으로서의 토목 또는 건축 분야 건설기술인(토목기사, 토목 분야의 중급기술인 이상의 기술인, 건축기사 및 건축 분야의 중급기술인 이상의 기술인은 제외한다)중 1명은 기계 또는 안전관리 분야 초급 이상의 건설기술인으로 갈음할 수 있다.마.토목공사업 또는 토목건축공사업을 등록한 사람이 「물의 재이용 촉진 및 지원에 관한 법률」 제2조제7호에 따른 하·폐수처리수 재이용시설을 시공하려는 경우에는 공동으로 활용할 수 있는 기술인력인 「국가기술자격법」에 따른 토목기사 1명은 이미 갖춘 것으로 본다.바.(생  략)"
338175,이유,49,2.·3.(생  략)
338175,이유,50,<관계 법령>
