해석례일련번호,구분,문장번호,내용
330795,이유,11,"제21조(처리기간의 연장 등)① 행정기관의 장은 부득이한 사유로 처리기간 내에 민원을 처리하기 어렵다고 인정되는 경우에는 그 민원의 처리기간의 범위에서 그 처리기간을 한 차례 연장할 수 있다.다만, 연장된 처리기간 내에 처리하기 어려운 경우에는 민원인의 동의를 받아 그 민원의 처리기간의 범위에서 처리기간을 한 차례만 다시 연장할 수 있다.②ㆍ③ (생  략)"
330795,이유,12,먹는물관리법
330795,이유,13,"제9조(샘물 또는 염지하수의 개발허가 등)①대통령령으로 정하는 규모 이상의 샘물 또는 염지하수(이하 ""샘물등""이라 한다)를 개발하려는 자는 환경부령으로 정하는 바에 따라 시ㆍ도지사의 허가를 받아야 한다.② 제1항에 따라 허가를 받은 자가 허가받은 사항 중 대통령령으로 정하는 중요한 사항을 변경하려면 변경허가를 받아야 하고, 그 밖의 사항을 변경하려면 변경신고를 하여야 한다.제13조(환경영향조사)①제9조에 따라 샘물등의 개발허가를 받으려는 자 중 먹는샘물등의 제조업을 하려는 자와 그 밖에 1일 취수능력이 대통령령으로 정하는 기준에 해당하는 규모의 샘물등을 개발하려는 자는 샘물등의 개발로 주변 환경에 미치는 영향과 주변 환경으로부터 발생하는 해로운 영향을 예측ㆍ분석하여 이를 줄일 수 있는 방안에 관한 환경영향조사를 실시하여야 하며, 조사서를 작성하여 제9조에 따라 허가를 신청할 때에 시ㆍ도지사에게 제출하여야 한다.② (생  략)제18조(환경영향심사)①시ㆍ도지사는 제13조제1항에 따라 제출된 조사서를 환경부장관에게 보내 기술적 심사를 받아야 한다.② (생  략)"
330795,이유,14,먹는물관리법 시행규칙
330795,이유,15,"제3조(샘물등의 개발허가)① 법 제9조에 따라 샘물 또는 염지하수(이하 ""샘물등""이라 한다)의 개발허가 또는 변경허가를 받으려는 자는 제4조제1항에 따른 기간 이내에 법 제13조제1항에 따른 환경영향조사에 관한 서류(이하 ""조사서""라 한다)를 첨부하여 별지 제2호서식의 샘물 또는 염지하수 개발 허가ㆍ변경허가 신청서(전자문서를 포함한다)를 시ㆍ도지사에게 제출하여야 한다.② ～ ④ (생  략)제5조(조사서의 기술적 심사)① 제3조제1항에 따라 조사서를 제출받은 시ㆍ도지사는 유역환경청장 또는 지방환경청장(이하 ""지방환경관서의 장""이라 한다)에게 법 제18조에 따른 기술적 심사를 요청하여야 한다.② 지방환경관서의 장은 제1항에 따라 기술적 심사를 요청받으면 60일 이내에 심사의견을 별지 제5호의2서식에 따라 작성하여 시ㆍ도지사에게 통보하여야 한다.이 경우 조사서의 보완에 걸리는 기간은"
330795,이유,16,■ 먹는물관리법 시행규칙 [별지 제2호서식]
330795,이유,17,[ ]샘물 [ ]염지하수 개발 [ ]허가 [ ]변경허가 신청서 [ ]변경신고서
330795,이유,18,접수번호
330795,이유,19,접수일자
330795,이유,20,처리일자
330795,이유,21,처리기간
330795,이유,22,개발허가 :70일
330795,이유,23,"변경허가 :70일(취수계획량 변경), 5일(기타)변경신고 : 5일"
330795,이유,24,신청인
330795,이유,25,성명(법인은 명칭 및 대표자성명)생년월일
330795,이유,26,주소(주된 영업소의 소재지)전화번호
330795,이유,27,개발내용
330795,이유,28,위치
330795,이유,29,면적(㎡)
330795,이유,30,개발공수(개)폐공수(개)개발기간
330795,이유,31,개발한 샘물·염지하수의 용도
330795,이유,32,취수계획량
330795,이유,33,(㎥/일)계
330795,이유,34,1호정
330795,이유,35,2호정
330795,이유,36,3호정
330795,이유,37,4호정
330795,이유,38,.....
330795,이유,39,환경영향 조사서 작성
330795,이유,40,대행기관(기관명 및 대표자 성명)작성기간
330795,이유,41,조사대행금액
330795,이유,42,변경사항
330795,이유,43,변경 전
330795,이유,44,변경 후
330795,이유,45,"「먹는물관리법」 제9조 및 같은 법 시행규칙 제3조제1항 또는 제3조의2제2항에 따라 위와 같이 허가(변경허가, 변경신고)를 신청합니다.년          월          일장"
330795,이유,46,신청인
330795,이유,47,(서명 또는 인)시·도지사 귀하
330795,이유,48,첨부서류
330795,이유,49,1.허가 신청의 경우
330795,이유,50,가.환경영향조사서 50부
330795,이유,51,2.변경허가(신고)신청의 경우
330795,이유,52,가.환경영향조사서 50부(취수계획량 변경허가를 받으려는 경우에만 해당합니다)나.변경내용을 증명하는 서류
330795,이유,53,수수료
330795,이유,54,"개발허가 : 50,000원(정보통신망을 이용하여 전자화폐·전자결재 등의 방법으로 수수료를 낼 때에는 45,000원)"
330795,이유,55,"변경허가 : 50,000원(정보통신망을 이용하여 전자화폐·전자결재 등의 방법으로 수수료를 낼 때에는 45,000원)"
330795,이유,56,변경신고 : 없음
330795,이유,57,처리절차
330795,이유,58,신청서
330795,이유,59,작성
330795,이유,60,&8227;
330795,이유,61,접 수
330795,이유,62,&8227;
330795,이유,63,검토
330795,이유,64,&8227;
330795,이유,65,환경영향조사서심사
330795,이유,66,(허가 및 변경허가에 한함)
330795,이유,67,&8227;
330795,이유,68,현지확인
330795,이유,69,(허가 및 변경허가에한함)
330795,이유,70,&8227;
330795,이유,71,결재
330795,이유,72,&8227;
330795,이유,73,허가증
330795,이유,74,발급
330795,이유,75,신청인
330795,이유,76,시·도
330795,이유,77,시·도
330795,이유,78,유역(지방)환경청
330795,이유,79,시 · 도
330795,이유,80,시 · 도
330795,이유,81,시 · 도
330795,이유,82,210㎜×297㎜[일반용지 60g/㎡(재활용품)]
330795,이유,83,산입하지 아니한다.
