해석례일련번호,구분,문장번호,내용
329071,이유,12,"그런데 「여객자동차 운수사업법 시행령」(이하 “여객자동차법 시행령”이라 함)별표 3 및 별표 5의 처분기준 및 부과기준은 처분관할관청의 재량행위에 관한 기준을 정한 것으로 이러한 재량기준에서 3차 위반에 대한 가중된 부과기준을 명시적으로 정하지 않았더라도 여객자동차법 제85조제1항 및 제88조제1항에서 처분관할관청이 사업일부정지 처분 및 과징금 부과처분을 할 수 있는 근거를 두고 있고, 여객자동차법 시행령 별표 3 제1호나목에서는 “위반행위의 횟수에 따른 행정처분의 가중된 부과기준은 최근 1년간 같은 위반행위로 행정처분을 받은 경우에 적용한다”고 규정하여 최근 1년간 같은 위반행위가 발생한 경우에는 가중된 부과기준을 적용할 수 있도록 규정하고 있으므로 이러한 규정을 근거로 사업정지 처분 또는 과징금 부과처분의 가중된 처분을 할 수 있다고 보아야 합니다."
329071,이유,13,"그리고 위반행위의 차수에 따라 가중된 행정처분을 부과하는 취지는 종전 행정처분의 경고적 기능을 무시하고 다시 위법한 행위를 하였다는 점에서 비난 가능성이 더 크기 때문이라고 할 것인데,1)1)법제처 2014.9.5."
329071,이유,14,회신 14-0571 해석례 참조
329071,이유,15,여객자동차법 시행령에 명시적인 처분기준 규정이 없다고 하여 2차 행정처분 이후의 위반행위에 대하여 가중된 행정처분을 할 수 없다고 한다면 해당 운수사업자는 비난가능성이 더 큰 3차 위반에 대하여 2차 위반에 대한 행정처분보다 더 낮은 수준의 제재를 받게 되는 결과를 초래하게 되므로 같은 종류의 위반행위에 대하여 위반 차수에 따라 가중된 행정처분을 부과하고자 하는 여객자동차법령의 입법 취지에 반하게 됩니다.
329071,이유,16,"한편 과징금의 가중된 부과기준에 관한 재량기준이 명시적으로 없는 이 사안의 경우 어떤 기준으로 가중된 과징금을 부과할 것인지를  결정해야 하는데, 3차 위반은 이미 2번의 행정처분으로 위법상태를 해소하라고 경고를 했음에도 불구하고 다시 위반행위를 하여 적발된 것이므로 위법행위의 정도와 비난가능성이 더 큰 행위인 점과 여객자동차법 시행령 별표 3 제1호라목1)및 같은 호 마목1)에서는 사업일부정지 처분기준일수의 2분의 1 범위에서 일수를 가중할 수 있도록 규정하고 있는 점 등을 고려할 때 적어도 2차 위반보다는 같거나 무거운 기준을 적용하는 것이 합리적으로 보입니다."
329071,이유,17,※ 법령정비 권고사항
329071,이유,18,여객자동차법 시행령 별표 3 및 별표 5 중 1차 및 2차 위반에 대한 가중된 처분기준만 규정한 위반행위에 대하여 3차 이상 위반했을 때의 가중된 부과기준을 명확히 할 필요가 있습니다.
329071,이유,19,나.질의 나에 대해
329071,이유,20,"여객자동차법 제88조제1항에서 사업정지 처분을 갈음하여 과징금을 부과할 수 있다고 명시하고 있어 위반행위를 한 여객자동차 운수사업자에게 사업일부정지 처분을 할지 과징금 부과처분을 할지에 대한 판단은 처분관할관청의 재량행위에 해당하고, 여객자동차법 및 같은 법 시행령에서는 가중된 부과기준을 적용할 때 1차 처분과 2차 처분이 동일해야 한다는 명시적인 규정을 두고 있지 않으므로 처분관할관청은 개별 위반행위에 대하여 처분기준을 적용할 때마다 처분내용을 선택할 수 있다고 보아야 합니다."
329071,이유,21,"그리고 처분관할관청이 개별 처분을 할 때 해당 사업일부정지 처분이 여객자동차 운수사업을 이용하는 사람들에게 심한 불편을 주거나 공익을 해칠 우려가 있는지를 판단해야 하는데 처분관할관청이 판단하는 시점에 따라 이용객의 숫자 변동, 대체노선의 신설 등으로 인해 이용객의 불편정도가 달라졌을 가능성이 있고, 1차 처분을 할 때는 사업일부정지 처분보다 과징금 부과처분으로 인해 달성하려는 공익상 필요가 더 컸을 수 있지만 해당 위반행위가 반복적으로 적발되는 경우에는 사업일부정지를 통해 달성할 수 있는 공익이 더 크다고 처분관할관청이 판단할 수 있으므로 1차 처분과 2차 처분이 반드시 동일한 종류여야 하는 것은 아닙니다."
329071,이유,22,<관계 법령>
329071,이유,23,「여객자동차 운수사업법」
329071,이유,24,"제85조(면허취소 등)① 국토교통부장관 또는 시ㆍ도지사(터미널사업ㆍ자동차대여사업 및 대통령령으로 정하는 여객자동차운송사업인 경우만 해당한다)는 여객자동차 운수사업자가 다음 각 호의 어느 하나에 해당하면 면허ㆍ허가ㆍ인가 또는 등록을 취소하거나 6개월 이내의 기간을 정하여 사업의 전부 또는 일부를 정지하도록 명하거나 노선폐지 또는 감차 등이 따르는 사업계획 변경을 명할 수 있다.다만, 제5호ㆍ제8호ㆍ제39호 및 제41호의 경우에는 면허 또는 등록을 취소하여야 한다."
329071,이유,25,1.～ 11.(생  략)
329071,이유,26,12.제10조(제35조에서 준용하는 경우를 포함한다)를 위반하여 인가ㆍ등록 또는 신고를 하지 아니하고 사업계획을 변경한 경우
329071,이유,27,13.～ 41.(생  략)
329071,이유,28,② (생  략)
329071,이유,29,"③ 제1항에 따른 처분의 기준 및 절차, 그 밖에 필요한 사항은 대통령령으로 정한다."
329071,이유,30,④ (생  략)
329071,이유,31,제88조(과징금 처분)① 국토교통부장관 또는 시ㆍ도지사는 여객자동차 운수사업자가 제49조의6제1항 또는 제85조제1항 각 호의 어느 하나에 해당하여 사업정지 처분을 하여야 하는 경우에 그 사업정지 처분이 그 여객자동차 운수사업을 이용하는 사람들에게 심한 불편을 주거나 공익을 해칠 우려가 있는 때에는 그 사업정지 처분을 갈음하여 5천만원 이하의 과징금을 부과ㆍ징수할 수 있다.
329071,이유,32,"② 제1항에 따라 과징금을 부과하는 위반행위의 종류ㆍ정도 등에 따른 과징금의 액수, 그 밖에 필요한 사항은 대통령령으로 정한다."
329071,이유,33,③ ～ ⑥ (생  략)
329071,이유,34,「여객자동차 운수사업법 시행령」
329071,이유,35,제43조(사업면허ㆍ등록취소 및 사업정지의 처분기준 및 그 적용)① 처분관할관청은 법 제83조에 따른 자가용자동차의 사용제한 또는 사용금지처분과 법 제85조에 따른 여객자동차 운수사업자에 대한 면허취소 등의 처분을 다음 각 호의 구분에 따라 별표 3의 기준에 의하여 하여야 한다.
329071,이유,36,1.∼ 6.(생  략)
329071,이유,37,②ㆍ③ 삭  제
329071,이유,38,④ ～ ⑤ (생  략)
329071,이유,39,제46조(과징금을 부과하는 위반행위의 종류와 과징금 액수)① 법 제88조제1항에 따라 과징금을 부과하는 위반행위의 종류와 위반 정도에 따른 과징금 액수는 별표 5와 같다.
329071,이유,40,② (생  략)
329071,이유,41,사업면허취소·사업등록취소 및 사업정지 등의 처분기준(제43조제1항 관련)
329071,이유,42,1.일반기준
329071,이유,43,가.(생  략)
329071,이유,44,나.위반행위의 횟수에 따른 행정처분의 가중된 부과기준은 최근 1년간 같은 위반행위로 행정처분을 받은 경우에 적용한다.이 경우 기간의 계산은 위반행위에 대하여 행정처분을 받은 날과 그 처분 후 다시 같은 위반행위를 하여 적발된 날을 기준으로 한다.
329071,이유,45,다.나목에 따라 가중된 행정처분을 하는 경우 가중처분의 적용 차수는 그 위반행위 전 부과처분 차수(나목에 따른 기간 내에 행정처분이 둘 이상 있었던 경우에는 높은 차수를 말한다)의 다음 차수로 한다.
329071,이유,46,"라.처분관할관청은 다음의 어느 하나에 해당하는 경우에는 제2호의 개별기준에 따른 처분을 가중하거나 감경할 수 있다.다만, 고의나 중대한 과실로 제2호가목의 제20호, 제25호, 제26호사목 및 노목을 위반한 경우에는 반드시 가중처분하여야 한다."
329071,이유,47,1)(생  략)
329071,이유,48,2)감경 사유
329071,이유,49,가)위반행위가 고의나 중대한 과실이 아닌 사소한 부주의나 오류로 인한 것으로 인정되는 경우
329071,이유,50,나)위반의 내용·정도가 경미하여 이용객에게 미치는 피해가 적다고 인정되는 경우
329071,이유,51,"다)위반 행위자가 처음 해당 위반행위를 한 경우로서, 5년 이상 여객자동차 운수사업을 모범적으로 해 온 사실이 인정되는 경우"
329071,이유,52,라)그 밖에 여객자동차 운수사업에 대한 정부 정책상 필요하다고 인정되는 경우
329071,이유,53,마.(생  략)
329071,이유,54,2.개별기준
329071,이유,55,가.여객자동차운송사업 및 자동차대여사업
329071,이유,56,위반내용
329071,이유,57,근거 법조문
329071,이유,58,처분내용
329071,이유,59,1차 위반
329071,이유,60,2차 위반
329071,이유,61,3차 이상 위반
329071,이유,62,12.법 제10조(법 제35조에서 준용하는 경우를 포함한다)를 위반하여 인가·등록 또는 신고를 하지 않고 사업계획을 변경한 경우
329071,이유,63,법 제85조제1항제12호
329071,이유,64,마.운행시간에 대하여 사업계획 변경의 인가를 받지 않거나 등록 또는 신고를 하지 않고 미리 운행하거나 임의로 운행시간을 준수하지 않은 경우
329071,이유,65,사업일부정지(5일)
329071,이유,66,사업일부정지
329071,이유,67,(10일)
329071,이유,68,[별표 3]
329071,이유,69,[별표 5]
329071,이유,70,위반행위의 종류와 위반 정도에 따른 과징금의 액수(제46조제1항 관련)
329071,이유,71,1.여객자동차운송사업 및 자동차대여사업
329071,이유,72,(단위: 만원)
329071,이유,73,위반내용
329071,이유,74,관계
329071,이유,75,법조문
329071,이유,76,위반
329071,이유,77,횟수
329071,이유,78,과징금의 액수
329071,이유,79,여객자동차운송사업
329071,이유,80,자동차
329071,이유,81,대여
329071,이유,82,사업
329071,이유,83,시내버스·농어촌버스·마을버스
329071,이유,84,시외버스
329071,이유,85,일반
329071,이유,86,택시
329071,이유,87,개인택시
329071,이유,88,전세버스
329071,이유,89,특수여객
329071,이유,90,수요응답형
329071,이유,91,7.법 제10조(법 제35조에서 준용하는 경우를 포함한다)를 위반하여 인가·등록 또는 신고를 하지 않고 사업계획을 변경한 경우
329071,이유,92,법 제85조제1항제12호
329071,이유,93,마.운행시간에 대하여 사업계획 변경의 인가를 받지 않거나 등록 또는 신고를 하지 않고 미리 운행하거나 임의로 운행시간을 준수하지 않은 경우
329071,이유,94,1차
329071,이유,95,2차
329071,이유,96,20
329071,이유,97,40
329071,이유,98,20
329071,이유,99,40
