해석례일련번호,구분,문장번호,내용
331281,이유,11,따라서 「주택법 시행령」 제21조제1항제1호가목1)에서 주택을 소유하지 않아야 하는 “세대원”의 범위를 판단할 때 「주택공급에 관한 규칙」 제2조제2호의3에 따른 세대원 규정을 준용할 수 없습니다.
331281,이유,12,※ 법령정비 권고사항
331281,이유,13,「주택법 시행령」 제21조제1항제1호가목1)에서 주택을 소유하지 않아야 하는 세대원의 구체적인 범위를 명확하게 규정할 필요가 있습니다.<관계 법령>
331281,이유,14,주택법 시행령
331281,이유,15,"제21조(조합원의 자격)① 법 제11조에 따른 주택조합의 조합원이 될 수 있는 사람은 다음 각 호의 구분에 따른 사람으로 한다.다만, 조합원의 사망으로 그 지위를 상속받는 자는 다음 각 호의 요건에도 불구하고 조합원이 될 수 있다.1.지역주택조합 조합원: 다음 각 목의 요건을 모두 갖춘 사람"
331281,이유,16,"가.조합설립인가 신청일(해당 주택건설대지가 법 제63조에 따른 투기과열지구 안에 있는 경우에는 조합설립인가 신청일 1년 전의 날을 말한다.이하 같다)부터 해당 조합주택의 입주 가능일까지 주택을 소유(주택의 유형, 입주자 선정방법 등을 고려하여 국토교통부령으로 정하는 지위에 있는 경우를 포함한다.이하 이 호에서 같다)하는지에 대하여 다음의 어느 하나에 해당할 것"
331281,이유,17,1)국토교통부령으로 정하는 기준에 따라 세대주를 포함한 세대원[세대주와 동일한 세대별 주민등록표에 등재되어 있지 아니한 세대주의 배우자 및 그 배우자와 동일한 세대를 이루고 있는 사람을 포함한다.이하 2)에서 같다] 전원이 주택을 소유하고 있지 아니한 세대의 세대주일 것
331281,이유,18,2)국토교통부령으로 정하는 기준에 따라 세대주를 포함한 세대원 중 1명에 한정하여 주거전용면적 85제곱미터 이하의 주택 1채를 소유한 세대의 세대주일 것
331281,이유,19,나.ㆍ다.
331281,이유,20,(생  략)2.ㆍ3.(생  략)②ㆍ③ (생  략)
331281,이유,21,주택공급에 관한 규칙
331281,이유,22,제2조(정의)이 규칙에서 사용하는 용어의 뜻은 다음과 같다.1.ㆍ2.(생  략)2의2.(생  략)2의3.“세대”란 다음 각 목의 사람(이하 “세대원”이라 한다)으로 구성된 집단(주택공급신청자가 세대별 주민등록표에 등재되어 있지 않은 경우는 제외한다)을 말한다.가.주택공급신청자
331281,이유,23,나.주택공급신청자의 배우자
331281,이유,24,다.주택공급신청자의 직계존속(주택공급신청자의 배우자의 직계존속을 포함한다.이하 같다)으로서 주택공급신청자 또는 주택공급신청자의 배우자와 같은 세대별 주민등록표에 등재되어 있는 사람
331281,이유,25,라.주택공급신청자의 직계비속(직계비속의 배우자를 포함한다.이하 같다)으로서 주택공급신청자 또는 주택공급신청자의 배우자와 세대별 주민등록표에 함께 등재되어 있는 사람
331281,이유,26,마.주택공급신청자의 배우자의 직계비속으로서 주택공급신청자와 세대별 주민등록표에 함께 등재되어 있는 사람
331281,이유,27,3.∼ 8.(생  략)
