해석례일련번호,구분,문장번호,내용
327115,이유,12,"그리고 「청소년복지 지원법 시행규칙」 별지 제2호서식에서는 청소년증 발급신청 확인서를 발급할 때 반드시 기관장의 관인으로 간인하도록 유의사항을 규정하고 있을 뿐, 해당 기관장의 관인이 반드시 청소년증 발급신청 확인서의 발급 권한을 가진 시장ㆍ군수 또는 구청장의 공인일 것으로 한정하고 있지 않습니다."
327115,이유,13,"한편 행정권한의 내부위임은 행정관청의 내부적인 사무처리의 편의를 도모하기 위하여 보조기관이나 담당자 또는 하부행정기관으로 하여금 행정관청의 이름으로 그의 권한을 사실상 대리 행사하도록 하는 것을 의미하므로,1)1)대법원 1992.4.24."
327115,이유,14,선고 91누5792 및 1995.11.28.
327115,이유,15,"선고 94누6475 판결례, 법제처 2010.3.11."
327115,이유,16,회신 10-0017 해석례 참조
327115,이유,17,내부위임에 따라 하부행정기관이 청소년증 발급신청 확인서를 발급하는 경우에는 청소년복지 지원법령에 따라 발급 권한이 있는 시장ㆍ군수 또는 구청장의 명의로 발급하여야 합니다.
327115,이유,18,"그런데 청소년증 발급신청 확인서에 기관장의 관인으로 간인하도록 한 것은 청소년증 발급신청 확인서가 청소년증을 대신하여 신청인의 신원 증명 등을 위한 임시증명서로 활용되는 것이므로 해당 확인서가 위조ㆍ변조되지 않은 상태로 행정기관이 발급하였음을 대외적으로 담보하려는 취지임을 고려하면, 해당 확인서에 청소년복지 지원법령에 따라 청소년증 발급신청 확인서를 발급할 권한이 있는 시장ㆍ군수 또는 구청장이 발급하는 문서임이 명시되어 있는 이상 확인서의 발급 업무에 대해 내부위임을 받은 읍장ㆍ면장ㆍ동장의 공인으로 간인할 수 있다고 해석하는 것이 타당합니다."
327115,이유,19,나.질의 나에 대하여
327115,이유,20,"「청소년복지 지원법 시행규칙」 별지 제2호서식 청소년증 발급신청 확인서의 발급 시 유의사항에서는 해당 확인서를 전산조직으로 출력하여 발급하거나 해당 서식에 사진을 붙인 후 발급할 수 있다고 하여 발급 방법을 구분하고 있으나 발급 방법에 따른 구분 없이 반드시 사진을 포함한 인적사항·발급번호·유효기간은 투명스티커를 덧붙이도록 규정하고 있는바, 청소년증 발급신청 확인서의 발급 방법을 불문하고 사진을 포함한 인적사항 등에 투명스티커를 덧붙이도록 의무를 부여하고 있는 것이 문언상 명백합니다."
327115,이유,21,"또한 청소년증 발급신청 확인서가 청소년증을 대신하여 신청인의 신원 증명 등을 위한 임시증명서로 활용되므로 해당 확인서의 중요 내용이 위조ㆍ변조되지 않은 상태로 발급되었음을 담보하기 위해 투명스티커를 부착하도록 한 것임을 고려할 때, 전산조직으로 출력하여 발급한 청소년증 발급신청 확인서라고 하여 위조·변조 방지를 위한 투명스티커 부착 필요성이 없다고 보기는 어렵습니다."
327115,이유,22,「청소년복지 지원법」
327115,이유,23,제4조(청소년증)① 특별자치시장ㆍ특별자치도지사 또는 시장ㆍ군수ㆍ구청장(자치구의 구청장을 말한다.이하 같다)은 9세 이상 18세 이하의 청소년에게 청소년증을 발급할 수 있다.②·③ (생  략)④ 제1항에 따른 청소년증의 발급에 필요한 사항은 여성가족부령으로 정한다.
327115,이유,24,「청소년복지 지원법 시행규칙」
327115,이유,25,제2조(청소년증의 발급신청)① (생  략)② 제1항에 따라 신청서를 제출받은 해당 특별자치시장ㆍ특별자치도지사 또는 시장ㆍ군수ㆍ구청장은 신청인이 청소년증 발급 전에 임시증명서로 활용하기 위하여 청소년증 발급신청 확인서 발급을 요청하는 경우에는 사진 1장을 추가로 제출받아 별지 제2호서식에 따른 청소년증 발급신청 확인서를 발급하여야 한다.③ (생  략)
327115,이유,26,■ 청소년복지 지원법 시행규칙 [별지 제2호서식] <개정 2019.8.2.>
327115,이유,27,청소년증 발급신청 확인서
327115,이유,28,사 진
327115,이유,29,(3㎝×4㎝)
327115,이유,30,성   명
327115,이유,31,주민등록번호
327115,이유,32,주   소
327115,이유,33,간
327115,이유,34,인
327115,이유,35,발급신청일자
327115,이유,36,발급번호
327115,이유,37,유효기간
327115,이유,38,위 사람은 청소년증의 발급을 신청하였음을 확인합니다.년     월     일
327115,이유,39,신청인
327115,이유,40,(서명 또는 인)
327115,이유,41,특별자치시장ㆍ특별자치도지사
327115,이유,42,시장ㆍ군수ㆍ구청장
327115,이유,43,직인
327115,이유,44,유 의 사 항
327115,이유,45,"※ 발급 시 유의사항이 확인서는 전산조직으로 출력하여 발급하거나 본 서식에 사진을 붙인 후 발급할 수 있으며, 반드시 기관장의 관인으로 간인하고，사진을 포함한 인적사항ㆍ발급번호ㆍ유효기간은 투명스티커를 덧붙여야 합니다.※ 이용자 유의사항"
327115,이유,46,"1.이 확인서는 청소년증 발급신청인의 요청에 따라 발급신청 사실을 확인하기 위하여 발행하는 것으로 청소년증을 대신하여 임시로 활용하는 증명서이며, 청소년증 발급통보를 받으면 청소년증을 별도로 수령해야 합니다.2.유효기간은 발급일부터 30일까지이며 청소년증을 발급받거나 유효기간이 지난 경우에 반납하실 필요는 없습니다.3.이 확인서로 신분을 확인하는 경우에는 청소년증 발급기관(☎      -       )으로 문의하여 정상적으로 발급되었는지를 확인하시기 바랍니다.210mm×297mm[백상지 80g/㎡]"
327115,이유,47,< 관계 법령>
