해석례일련번호,구분,문장번호,내용
333391,이유,11,"안의 토지의 소유자ㆍ관리자 또는 국ㆍ공유시설물의 관리자는 그 배수구역의 하수를 공공하수도에 유입시켜야 한다고 규정하고 있고, 같은 법 제28조에서는 같은 법 제27조제1항에도 불구하고 공공하수처리시설의 방류수수질기준을 초과하지 아니하는 하수 등을 배출하는 자는 공공하수도관리청의 허가를 받아 하수를 공공하수도에 유입시키지 않을 수 있다고 규정하고 있는데, 같은 법 제28조에 따른 유입제외 허가는 하수처리의 효율성을 제고하고6)6)법제처 2016.8.8."
333391,이유,12,회신 16-0376 해석례 참조
333391,이유,13,", 사업자의 경제적 부담을 완화하기 위하여 공공하수처리시설의 방류수수질기준 이하로 배출되는 오염농도가 낮은 하수는 공공하수도로 유입시키지 않을 수 있도록 예외를 인정하려는 것7)7)1999.2.8."
333391,이유,14,법률 제5868호로 일부개정된 「하수도법」 개정이유 및 주요내용 참조
333391,이유,15,"이므로, 예외적으로 공공수역으로 직접 방류하는 폐수의 경우 해당 공공수역의 수질오염을 방지하기 위해 적어도 공공하수처리시설을 거쳐 공공수역으로 배출되는 방류수의 수질기준에 부합해야8)8)법제처 2016.8.8."
333391,이유,16,회신 16-0376 해석례 참조
333391,이유,17,"할 것인바, 같은 법 제28조의 문언 및 같은 조에 따른 유입제외 허가의 취지에 비추어 볼 때에도 폐수배출시설에서 배출하는 폐수를 공공하수도에 유입시키지 않으려는 자가 하수처리구역에서 폐수를 공공수역으로 직접 방류하기 위해서는 공공하수처리시설의 방류수수질기준인 같은 법 시행규칙 별표 1 제1호가목2)에 따른 방류수수질기준을 준수해야 할 것입니다."
333391,이유,18,"한편 「물환경보전법 시행규칙」 별표 4 제2호65)에 따른 폐수배출시설에서 배출되는 폐수가 유입되는 공공하수처리시설은 「하수도법 시행규칙」 별표 1 제1호가목2)비고 제5호에 따라 같은 목 2)에 따른 생태독성(TU)의 방류수수질기준이 적용되지 않으므로, 이 사안과 같이 “1차 전지 및 축전지제조시설”에서 배출되는 폐수를 공공수역으로 직접 방류하는 경우 생태독성(TU) 항목에 대해 「물환경보전법 시행규칙」 별표 13에 따른 폐수배출시설의 배출허용기준을 적용해야 한다는 의견이 있으나, 「하수도법 시행규칙」 별표 1 제1호가목2)비고 제5호는 폐수배출시설에서 배출되는 폐수가 유입되는 ‘공공하수처리시설’에 대해 적용되는 생태독성(TU)의 방류수수질기준에 관한 규정인바, 이 사안과 같이 폐수를 공공하수도로 유입시키지 않고 공공수역으로 직접 배출하는 경우는 그 적용 대상에 해당하지 않는다는 점에서 이러한 의견은 타당하지 않습니다."
333391,이유,19,따라서 이 사안의 경우 생태독성(TU) 항목의 배출허용기준은 「하수도법 시행규칙」 별표 1 제1호가목2)에 따른 공공하수처리시설의 방류수수질기준을 적용해야 합니다.
333391,이유,20,<관계 법령>
333391,이유,21,물환경보전법
333391,이유,22,제32조(배출허용기준)① 폐수배출시설(이하 “배출시설”이라 한다)에서 배출되는 수질오염물질의 배출허용기준은 환경부령으로 정한다.② &12316; ⑨ (생  략)
333391,이유,23,물환경보전법 시행규칙
333391,이유,24,제34조(배출허용기준)법 제32조제1항에 따른 수질오염물질의 배출허용기준은 별표 13과 같다.
333391,이유,25,[별표 13]
333391,이유,26,수질오염물질의 배출허용기준(제34조 관련)1.(생  략)2.항목별 배출허용기준
333391,이유,27,가.(생  략)나.페놀류 등 수질오염물질
333391,이유,28,1)∼ 8)(생  략)
333391,이유,29,9)2021년 1월 1일부터 적용되는 기준(생태독성 외 생략)지역 구분
333391,이유,30,항  목
333391,이유,31,청정
333391,이유,32,지역
333391,이유,33,가
333391,이유,34,지역
333391,이유,35,나
333391,이유,36,지역
333391,이유,37,특례
333391,이유,38,지역
333391,이유,39,생태독성(TU)
333391,이유,40,1 이하
333391,이유,41,2 이하
333391,이유,42,2 이하
333391,이유,43,2 이하
333391,이유,44,비고
333391,이유,45,1.∼ 8.(생  략)9.하수처리구역에서 「하수도법」 제28조에 따라 공공하수도관리청의 허가를 받아 폐수를 공공하수도에 유입시키지 않고 공공수역으로 배출하는 폐수배출시설 및 「하수도법」 제27조제1항을 위반하여 배수설비를 설치하지 않고 폐수를 공공수역으로 배출하는 사업장에 대한 배출허용기준은 공공하수처리시설의 방류수 수질기준을 적용한다.
333391,이유,46,하수도법
333391,이유,47,"제7조(방류수수질기준)①공공하수처리시설ㆍ간이공공하수처리시설ㆍ분뇨처리시설 및 개인하수처리시설의 방류수수질기준은 환경부령으로 정한다.다만, 다음 각 호에 해당하는 지역에 대하여는 그 기준을 달리 정할 수 있다.1.ㆍ2.(생  략)② (생  략)제27조(배수설비의 설치 등)①공공하수도의 사용이 개시된 때에는 배수구역 안의 토지의 소유자ㆍ관리자(그 토지 위에 시설물이 있는 경우에는 그 시설물의 소유자 또는 관리자를 말한다)또는 국ㆍ공유시설물의 관리자는 그 배수구역의 하수를 공공하수도에 유입시켜야 하며, 이에 필요한 배수설비를 설치하여야 한다.② &12316; ⑦  (생  략)제28조(공공하수도 유입제외)제27조제1항에도 불구하고 다음 각 호의 어느 하나에 해당하는 하수를 배출하는 자는 하수를 공공하수도에 유입시키지 아니할 수 있다.이 경우 환경부령으로 정하는 바에 따라 미리 공공하수도관리청의 허가를 받아야 한다.1.공공하수처리시설의 방류수수질기준을 초과하지 아니하는 하수"
333391,이유,48,2.「물환경보전법」 제2조제17호에 따른 공공폐수처리시설의 방류수
333391,이유,49,3.그 밖에 환경부령으로 정하는 하수
333391,이유,50,하수도법 시행규칙
333391,이유,51,제3조(방류수의 수질기준 등)① 법 제7조제1항에 따른 방류수수질기준은 다음 각 호와 같다.1.공공하수처리시설ㆍ간이공공하수처리시설의 방류수수질기준은 별표 1과 같다.2.ㆍ3.(생  략)②ㆍ③ (생  략)제24조(하수의 공공하수도 유입제외 허가)① 법 제28조에 해당하여 하수를 공공하수도에 유입시키지 아니하려는 자는 별지 제10호서식의 신청서에 다음 각 호의 서류를 첨부하여 관할 공공하수도관리청에 제출하여야 한다.1.하수를 배출하는 건축물 등의 위치도
333391,이유,52,2.최종 방류구 또는 하수가 도달하는 공공수역의 위치도
333391,이유,53,3.방류수수질기준을 초과하지 아니하는 하수임을 증명하는 자료
333391,이유,54,② 「물환경보전법」 제2조제10호에 따른 폐수배출시설에서 발생되는 폐수를 공공하수도에 유입시키지 아니하려는 자는 제1항의 서류 외에 다음 각 호의 서류를 제출하여야 한다.1.폐수배출 공정흐름도
333391,이유,55,2.원료(용수를 포함한다)및 오염물질의 종류ㆍ발생량을 적은 명세서
333391,이유,56,3.수질오염방지시설의 설치명세서와 그 도면
333391,이유,57,4.「물환경보전법 시행규칙」 제47조제2항에 따른 검사기관이 채수(採水)ㆍ분석한 배출수 수질성적서(폐수배출시설이 가동되고 있지 아니한 경우에는 배출수 수질예측서)③ㆍ④ (생  략)[별표 1]
333391,이유,58,공공하수처리시설ㆍ간이공공하수처리시설의 방류수수질기준
333391,이유,59,(제3조제1항제1호 관련)1.공공하수처리시설의 방류수수질기준
333391,이유,60,가.방류수수질기준
333391,이유,61,1)(생  략)2)2021년 1월 1일부터 적용되는 기준
333391,이유,62,구분
333391,이유,63,생물화학적 산소요구량
333391,이유,64,(BOD)
333391,이유,65,(㎎/L)
333391,이유,66,총유기
333391,이유,67,탄소량
333391,이유,68,(TOC)
333391,이유,69,(㎎/L)
333391,이유,70,부유물질
333391,이유,71,(SS)
333391,이유,72,(㎎/L)
333391,이유,73,총질소
333391,이유,74,(T-N)
333391,이유,75,(㎎/L)
333391,이유,76,총인
333391,이유,77,(T-P)
333391,이유,78,(㎎/L)
333391,이유,79,총대장균군수
333391,이유,80,(개/㎖)
333391,이유,81,생태
333391,이유,82,독성
333391,이유,83,(TU)
333391,이유,84,1일 하수처리용량 500㎥ 이상
333391,이유,85,Ⅰ지역
333391,이유,86,5 이하
333391,이유,87,15 이하
333391,이유,88,10 이하
333391,이유,89,20 이하
333391,이유,90,0.2 이하
333391,이유,91,"1,000"
333391,이유,92,이하
333391,이유,93,1
333391,이유,94,이하
333391,이유,95,Ⅱ지역
333391,이유,96,5 이하
333391,이유,97,15 이하
333391,이유,98,10 이하
333391,이유,99,20 이하
333391,이유,100,0.3 이하
333391,이유,101,"3,000"
333391,이유,102,이하
333391,이유,103,Ⅲ지역
333391,이유,104,10 이하
333391,이유,105,25 이하
333391,이유,106,10 이하
333391,이유,107,20 이하
333391,이유,108,0.5 이하
333391,이유,109,Ⅳ지역
333391,이유,110,10 이하
333391,이유,111,25 이하
333391,이유,112,10 이하
333391,이유,113,20 이하
333391,이유,114,2 이하
333391,이유,115,비고
333391,이유,116,"1.~ 4.(생  략)5.생태독성의 방류수수질기준은 물벼룩에 대한 급성독성시험을 기준으로 하며, 다음의 요건 모두에 해당하는 공공하수처리시설에만 적용한다.가.「물환경보전법 시행규칙」 별표 4 제2호3), 12), 14), 17)부터 20)까지, 23), 26), 27), 30), 31), 33)부터 40)까지, 46), 48)부터 50)까지, 54), 55), 57)부터 60)까지, 63), 67), 74), 75)및 80)에 해당하는 폐수배출시설에서 배출되는 폐수가 유입될 것"
333391,이유,117,나.1일 하수처리용량이 500㎥ 이상일 것
333391,이유,118,(이하 생  략)
