해석례일련번호,구분,문장번호,내용
330651,이유,12,"제27조(주변영향지역 지원 등)① 폐기물처리시설 설치기관은 법 제22조에 따른 지원을 하는 경우에는 그 지역의 여건과 법 제21조에 따른 주민지원기금의 규모 등을 고려하여 가구별로 지원하거나 별표 3의 지원사업을 실시하되, 가구별 지원 규모와 지원사업의 종류 및 규모는 지원협의체와 협의하여 결정하여야 한다.② ∼ ⑥ (생 략)"
330651,이유,13,[별표 3]
330651,이유,14,주변영향지역 주민에 대한 지원사업의 종류(제27조제1항 관련)
330651,이유,15,사업 구분
330651,이유,16,사업 내용
330651,이유,17,지원사업의 세부내용
330651,이유,18,1.소득증대 사업
330651,이유,19,농림수산업시설
330651,이유,20,"공동영농ㆍ영어(營漁)시설(공동영농기계ㆍ공동축산ㆍ공동어선을 포함한다), 농기구 수리시설, 공동양식ㆍ양어장, 생산품 공동저장소, 공동가공공장, 농업용 저수지, 농로(農路), 임도(林道), 농업용수로, 농업용양수장, 농작물 및 임산물 재배시설 등"
330651,이유,21,상공업시설
330651,이유,22,"공업용 수도, 직업훈련소, 시장, 공용창고, 구판장(購販場), 소규모 공단 등"
330651,이유,23,관광산업
330651,이유,24,"휴게소, 휴양소, 토산품 판매장 등"
330651,이유,25,2.복리증진 사업
330651,이유,26,의료시설
330651,이유,27,보건진료소 등
330651,이유,28,사회복지시설
330651,이유,29,"노인회관, 마을회관, 공중목욕탕, 가로등, 어린이놀이터, 버스승차대기장 등"
330651,이유,30,도로시설
330651,이유,31,소규모 도로 등
330651,이유,32,항만시설
330651,이유,33,"소형선박용 항만시설, 소규모 어항, 호안옹벽(護岸擁壁), 방파제 등"
330651,이유,34,상하수도시설
330651,이유,35,상수도시설ㆍ하수도시설 등
330651,이유,36,교육ㆍ문화시설
330651,이유,37,"도서관, 유치원, 통학차, 문화시설, 향토박물관, 사적시설, 사회교육시설 등"
330651,이유,38,환경ㆍ위생시설
330651,이유,39,"쓰레기처리시설, 배수구시설, 청소차, 공중위생시설, 환경감시시설 등"
330651,이유,40,운동ㆍ오락시설
330651,이유,41,"운동장, 야영장, 운동기구 등"
330651,이유,42,전기ㆍ통신시설
330651,이유,43,"공용 전기시설 및 전화시설, 텔레비전방송공동수신시설 등"
330651,이유,44,그 밖의 시설
330651,이유,45,"지역 난방시설 및 난방비 지원(소각시설만 해당한다), 주택개량 등의 주거환경 개선(냉방ㆍ난방시설의 설치사업을 포함한다)등"
330651,이유,46,3.육영사업
330651,이유,47,"컴퓨터ㆍ피아노 등 교육기자재 지원, 학자금 및 장학금 지급, 장학기금 적립, 학교급식 지원 등"
330651,이유,48,4.그 밖의 사업
330651,이유,49,그 밖에 소득증대사업ㆍ복리증진사업ㆍ육영사업 등에 필요하다고 인정되어 환경부장관 또는 수도권매립지관리공사의 장이 고시하거나 지방자치단체가 조례로 정하는 사업
330651,이유,50,"※ 비고: 지원사업의 내용에는 소득증대사업, 복리증진사업 및 육영사업 등과 관련된 계획ㆍ조사 및 연구 사업과 시설의 유지ㆍ보수 및 운영 업무가 포함된다."
330651,이유,51,<관계 법령>
