해석례일련번호,구분,문장번호,내용
327679,이유,11,"법령의 개정에 따라 부칙에 규정되는 경과조치는 구법질서에서 신법질서로의 이행과정에서 나타나는 제도변화와 법적 안정성을 적절히 조화시키는 기능을 수행하고 종전 규정에 따라 성립된 기득권을 잠정적으로 보호하려는 성격을 가지는바,1)1)법제처 2018.5.10."
327679,이유,12,회신 18-0084 해석례 참조
327679,이유,13,구 한강수계법 부칙 제6조의 경과조치는 같은 법 제5조제1항제8호가 시행되면 개정 전에는 행위제한 시설에 해당하지 않았던 제조업 시설이 개정 법률 시행일부터 행위제한 시설에 해당하게 되어 해당 시설을 통한 영업이 불가능해지는 결과가 초래될 수 있으므로 영업자의 영업권 등을 보호하여 종전과 같이 계속하여 영업을 영위하도록 하려는 취지에서 예외를 두어 종전 시설이 행위제한 시설에 해당하지 않도록 한 것이므로 해당 경과조치의 적용대상에 관하여는 그러한 입법 취지를 훼손하지 않는 범위에서 한정적으로 해석해야 합니다.
327679,이유,14,"그렇다면 구 한강수계법 부칙 제6조의 경과조치는 개정 법률 시행 이전에 설치되어 운영 중이었던 제과점 시설 중 법률 개정으로 신설된 같은 법 제5조제1항제4호부터 제8호까지의 규정(이하 “신설규정”이라 함)에 적합하지 않게 된 시설을 위법하지 않은 것으로 보겠다는 취지일 뿐, 이미 법률이 시행된 이후에 기존 제과점 시설을 유지하는 것에 그치지 않고 적극적으로 시설을 증설하여 신설규정에 반하는 경우까지 위법하지 않은 것으로 보겠다는 취지는 아니라고 보아야 합니다."
327679,이유,15,"또한 「한강수계 상수원수질개선 및 주민지원 등에 관한 법률」(이하 “한강수계법”이라 함)에서 수변구역에서의 행위를 제한하는 것은 한강수계의 수질을 보전하기 위한 것인바, 예외적으로 설치가 허용되는 시설의 범위는 엄격하게 해석하는 것이 입법 취지에도 부합합니다."
327679,이유,16,나.질의 나에 대해
327679,이유,17,먼저 법의 해석에 있어서 법령의 문언 자체가 비교적 명확한 개념으로 구성되어 있다면 다른 해석방법은 제한될 수밖에 없다고 할 것인데2)2)대법원 2009.4.23.
327679,이유,18,선고 2006다81035 판결례 참조
327679,이유,19,"「한강수계 상수원수질개선 및 주민지원 등에 관한 법률 시행령」 별표 1 제3호 비고란에서는 규모가 100제곱미터 미만인 제과점만 행위제한 시설에서 제외되는 제조업에 해당한다고 규정하고 있는바, 그 문언상 예외적으로 설치가 허용되는 제과점은 1개 시설 당 전체면적이 100제곱미터 미만인 시설의 경우에 한정되는 것으로 볼 수 있으므로 기존에 설치된 100제곱미터 미만의 제과점 시설을 “100제곱미터 미만”으로 추가 증설하여 전체면적이 100제곱미터 이상이 되는 경우까지 허용해 주는 것이라고 볼 수는 없습니다."
327679,이유,20,또한 한강수계법에서는 한강수계의 수질 보전을 위해 수변구역에서 공장 등 특정시설의 설치를 제한하면서(제5조제1항) 예외적으로 일정 규모 이하의 시설 설치를 허용하고 있으므로(같은 항 제8호) 그러한 예외규정에 대해서는 엄격하게 해석하는 것이 입법 취지에도 부합합니다.
327679,이유,21,※ 법령정비 권고사항
327679,이유,22,한강수계법령 체계상 규모 100제곱미터 이내의 제과점이라면 그 수의 제한 없이 제과점 신설이 가능하므로 제과점의 면적 등을 제한하여 수질 오염을 예방하려는 입법 취지가 형해화될 수 있는바 법령의 실효성 확보를 위하여 수변구역 내 설치 가능한 제과점 총 수를 제한하는 등 법령을 정비할 필요가 있습니다.
327679,이유,23,<관계 법령>
327679,이유,24,「한강수계 상수원수질개선 및 주민지원 등에 관한 법률」
327679,이유,25,제5조(수변구역에서의 행위제한 등)① 누구든지 수변구역에서는 다음 각 호의 어느 하나에 해당하는 시설을 새로 설치(용도변경을 포함한다.이하 이 조에서 같다)하여서는 아니 된다.1.∼ 7.(생  략)8.「산업집적활성화 및 공장설립에 관한 법률」 제2조제1호에 따른 공장(농산물 가공업 등 대통령령으로 정하는 제조업을 하는 공장 중 「물환경보전법」 제2조제8호의 특정수질유해물질을 사용하지 아니하거나 발생시키지 아니하는 시설로서 환경부령으로 정하는 일정 규모 이하의 시설은 제외한다)② ∼ ④ (생  략)
327679,이유,26,「한강수계 상수원수질개선 및 주민지원 등에 관한 법률 시행령」
327679,이유,27,"제3조의3(행위제한 시설에서 제외되는 제조업의 범위)법 제5조제1항제8호에서 ""농산물 가공업 등 대통령령으로 정하는 제조업""이란 별표 1에 따른 제조업을 말한다."
327679,이유,28,행위제한 시설에서 제외되는 제조업의 범위(제3조의3 관련)제조업
327679,이유,29,한국표준
327679,이유,30,산업분류
327679,이유,31,비고
327679,이유,32,"1.과실, 채소 가공 및 저장 처리업"
327679,이유,33,103
327679,이유,34,가공과정에서 기름을 사용하는 경우는 제외한다.2.낙농제품 및 식용빙과류 제조업
327679,이유,35,105
327679,이유,36,"조류의 알을 물세척하는 경우만 해당한다.3.떡, 빵 및 과자류 제조업"
327679,이유,37,1071
327679,이유,38,규모가 100제곱미터 미만인 제과점과 방앗간만 해당한다.4.두부 및 유사식품 제조업
327679,이유,39,10794
327679,이유,40,가공과정에서 기름을 사용하는 경우는 제외한다.5.생수 생산업
327679,이유,41,11202
327679,이유,42,세병(洗甁)ㆍ세척시설이 없거나 취수능력이 1일당 10세제곱미터 미만인 경우만 해당한다.[별표 1]
327679,이유,43,구 「한강수계 상수원수질개선 및 주민지원 등에 관한 법률」(2014.1.28.
327679,이유,44,"법률 제12369호로 개정된 것)부 칙 <법률 제12369호, 2014.1.28.>"
327679,이유,45,"제1조(시행일)이 법은 공포 후 6개월이 경과한 날부터 시행한다.다만, 제5조제1항제4호부터 제8호까지의 개정규정은 2016년 1월 1일부터 시행한다.제6조(수변구역의 행위제한에 관한 경과조치)이 법 시행 당시 이미 수변구역에 설치(용도변경을 포함한다.이하 이 조에서 같다)되어 있거나 시설 등의 설치를 위하여 관계 법령에 따라 허가 등의 신청 또는 신고가 이루어진 시설 등에 대한 행위제한에 관하여는 제5조제1항제4호부터 제8호까지의 개정규정에도 불구하고 종전의 규정을 적용한다."
