해석례일련번호,구분,문장번호,내용
330911,이유,18,"제57조(건설기계대여업의 등록 등)①법 제21조 및 영 제13조에 따라 건설기계대여업을 등록하려는 자는 별지 제28호서식의 건설기계대여업등록신청서(전자문서로 된 등록신청서를 포함한다)에 다음 각 호의 서류(전자문서를 포함한다)를 첨부하여 건설기계대여업을 영위하는 사무소의 소재지를 관할하는 시장·군수 또는 구청장(자치구의 구청장을 말한다.이하 같다)에게 제출하여야 한다.다만, 영 제13조제3항의 규정에 의하여 2이상의 법인 또는 개인이 공동으로 건설기계대여업을 영위하기 위하여 등록하는 경우에는 연명등록자의 제2호의 서류를 각각 첨부하여야 한다.1.삭제"
330911,이유,19,2.건설기계 소유사실을 증명하는 서류
330911,이유,20,3.사무실의 소유권 또는 사용권이 있음을 증명하는 서류
330911,이유,21,4.주기장소재지를 관할하는 시장·군수·구청장이 발급한 별지 제29호서식의 주기장시설보유확인서
330911,이유,22,5.삭제
330911,이유,23,6.영 제13조제4항의 규정에 의한 계약서 사본
330911,이유,24,②ㆍ③ (생 략)
330911,이유,25,건설기계관리법 시행규칙 [별표 14]
330911,이유,26,건설기계대여업의 등록기준(제59조관련)
330911,이유,27,구분
330911,이유,28,일반
330911,이유,29,개별
330911,이유,30,1.건설기계대수
330911,이유,31,(생 략)(생 략)2.사무실
330911,이유,32,"수입금의 관리, 건설기계의 건설현장 배치관리 등 대여업의 수행에 필요한 사무설비 및 통신수단을 갖출 것"
330911,이유,33,없음
330911,이유,34,3.주기장
330911,이유,35,(생 략)비고
330911,이유,36,1.사무실과 주기장은 동일한 특별시·광역시·시·군안에 위치하여야 한다(타워크레인을 소유한 경우는 제외한다).
330911,이유,37,"다만, 특별시의 경우에는 인천광역시 및 경기도에 주기장을 설치할 수 있으며, 광역시 및 시ㆍ군의 경우에는 사무실이 위치한 광역시 및 시ㆍ군에 연접한 광역시·시·군에 주기장을 설치할 수 있다.2.~ 8.(생 략)제59조(건설기계대여업의 등록기준)법 제21조제2항에 따른 건설기계대여업의 등록기준은 별표 14와 같다."
