해석례일련번호,구분,문장번호,내용
327377,이유,112,의료법시행규칙 [별지 제8호서식]에 따라 의사 또는 조산사가 작성한 태아의 사산(死産) 또는 사태(死胎)에 대한 증명서를 말함
327377,이유,113,"10,000"
327377,이유,114,22
327377,이유,115,입원사실증명서
327377,이유,116,환자의 인적사항과 입원일이 기재되어 있는 확인서로 입퇴원확인서 금액기준과 동일함
327377,이유,117,입퇴원확인서와
327377,이유,118,같음
327377,이유,119,23
327377,이유,120,채용신체검사서(공무원)「공무원 채용 신체검사 규정」 [별지 제1호서식]에 따라 국가공무원을 신규로 채용할 때에 그 직무를 담당할 수 있는 신체상의 능력을 확인하는 증명서를 말함
327377,이유,121,"* 계측검사, 일반혈액검사, 요검사, 흉부방사선검사 비용을 포함하며, 그 외 마약류 검사 및 특이질환 검사 비용 등은 제외"
327377,이유,122,"40,000"
327377,이유,123,24
327377,이유,124,채용신체검사서(일반)근로자를 신규로 채용할 때에 그 직무를 담당할 수 있는 신체상의 능력을 확인하는 증명서를 말함
327377,이유,125,"* 계측검사, 일반혈액검사, 요검사, 흉부방사선검사 비용을 포함하며, 그 외 마약류 검사 및 특이질환 검사 비용 등은 제외"
327377,이유,126,"30,000"
327377,이유,127,25
327377,이유,128,진료기록사본 (1~5매)
327377,이유,129,"의료법 시행규칙 제15조제1항에 따른 진료기록부 등을 복사하는 경우를 말함(1~5매까지, 1매당 금액)1,000"
327377,이유,130,26
327377,이유,131,"진료기록사본 (6매 이상)의료법 시행규칙 제15조제1항에 따른 진료기록부 등을 복사하는 경우를 말함(6매부터, 1매당 금액)100"
327377,이유,132,27
327377,이유,133,"진료기록영상(필름)방사선단순영상, 방사선특수영상, 전산화단층영상(CT) 등 영상 자료를  필름을 이용하여 복사하는 경우를 말함"
327377,이유,134,"5,000"
327377,이유,135,28
327377,이유,136,진료기록영상(CD)
327377,이유,137,"영상진단, 내시경사진, 진료 중 촬영한 신체부위 등 영상 자료를 CD를 이용하여 복사하는 경우를 말함"
327377,이유,138,"10,000"
327377,이유,139,29
327377,이유,140,진료기록영상(DVD)
327377,이유,141,"영상진단, 내시경사진, 진료 중 촬영한 신체부위 등 영상 자료를 DVD를 이용하여 복사하는 경우를 말함"
327377,이유,142,"20,000"
327377,이유,143,30
327377,이유,144,제증명서 사본
327377,이유,145,"기존의 제증명서를 복사(재발급)하는 경우를 말함(동시에 동일 제증명서를 여러통 발급받는 경우 최초 1통 이외 추가로 발급받는 제증명서도 사본으로 본다)1,000"
327377,이유,146,[별표] 의료기관의 제증명수수료 항목 및 금액에 관한 기준 (제4조제2항 관련)
