해석례일련번호,구분,문장번호,내용
335765,이유,11,"그런데 여객자동차법 시행령 별표 1의3에 명시되어 있지 않은 서울특별시 또는 인천광역시의 관할구역 내 군 또는 자치구 지역을 기점으로 한 노선에 관한 면허 등의 권한이 대도시광역교통위원회의 위임 대상이 된다고 해석하는 것은 아직 국가기관에서 직접 관리·운영할 필요성이 인정되지 않아 종전대로 시·도지사가 위임받아 관리·운영하면 충분하다고 입법정책적으로 결정했다고 보아야 할 직행좌석형 시내버스운송사업 노선에 대해서까지 국가기관이 관할하게 되는 결과를 초래하게 되는바, 이는 법령에서 정하는 특정 노선으로 한정하여 국가 차원의 관리를 통해 해당 노선의 안정적인 운영을 도모하려는 같은 영 제37조제1항제1호의 입법취지에도 부합하지 않습니다."
335765,이유,12,"또한 여객자동차법 시행령 제37조제1항제1호 각 목에 규정된 국토교통부장관의 권한은 여객자동차운송사업의 면허 등의 인·허가권, 여객자동차운송사업의 운임·요금의 기준과 요율의 결정, 여객자동차운송사업자3)3)「여객자동차 운수사업법」 제2조제3호에 따른 ‘여객자동차운송사업’(다른 사람의 수요에 응하여 자동차를 사용하여 유상으로 여객을 운송하는 사업)을 하는 자를 말함.에 대한 개선명령·운행명령 및 손실보상, 과태료 부과·징수 등으로서 그 권한의 성격상 국민에게 특정 권리를 부여하거나 의무를 부과하는 등 국민의 권리·의무와 직접적으로 관계되는 점에서 해당 권한을 위임할 경우에는 국민이 그 위임 여부 및 범위를 명확히 알 수 있도록 법령에 명확한 근거를 둘 필요가 있는바, 법령상 명확한 근거 없이 같은 호 각 목에 따른 국토교통부장관의 권한이 위임되는 범위를 확장하는 것은 타당하지 않습니다."
335765,이유,13,"아울러 「정부조직법」 제6조제1항 전단의 위임에 따른 「행정권한의 위임 및 위탁에 관한 규정」 제8조에 따르면, 행정권한을 위임하게 될 경우 그 권한을 위임받은 수임기관이 그의 명의와 책임으로 권한을 행사하게 되는 것으로서 그 처리의 법적 효과도 1차적으로는 수임기관에게 귀속된다는 점에서, 만약 법령에 규정된 범위를 벗어난 권한에 대한 위임이 허용될 수 있다고 해석하게 된다면 법률에 의해 부여된 행정권한의 책임 소재가 불분명하게 되는 문제가 있다는 점도 이 사안을 해석할 때 고려할 필요가 있습니다."
335765,이유,14,"따라서 이 사안의 경우, 해당 노선에 대한 여객자동차운송사업의 면허 등 여객자동차법 시행령 제37조제1항제1호 각 목에 규정된 국토교통부장관의 권한은 같은 항에 따라 대도시권광역교통위원회에 그 권한이 위임되는 대상이 아닙니다.<관계 법령>"
335765,이유,15,여객자동차 운수사업법
335765,이유,16,제75조(권한의 위임)① 국토교통부장관은 이 법에 따른 권한의 일부를 대통령령으로 정하는 바에 따라 「대도시권 광역교통 관리에 관한 특별법」 제9조의2에 따른 대도시권광역교통위원장 또는 시·도지사에게 위임할 수 있다.② (생  략)
335765,이유,17,여객자동차 운수사업법 시행령
335765,이유,18,제37조(권한의 위임)① 국토교통부장관은 법 제75조제1항에 따라 다음 각 호의 권한을 「대도시권 광역교통 관리에 관한 특별법」 제8조에 따른 대도시권광역교통위원회에 위임한다.1.운행형태가 직행좌석형인 시내버스운송사업(별표 1의3에서 정하는 지역을 기점으로 하여 「대도시권 광역교통 관리에 관한 특별법 시행령」 별표 1에 따른 대도시권 내 둘 이상의 시·도에 걸쳐 운행되는 노선으로서 국토교통부장관이 정하여 고시하는 노선만 해당한다)및 운행형태가 광역급행형인 시내버스운송사업에 대한 다음 각 목의 권한
335765,이유,19,가.∼ 머.(생  략)2.(생  략)②·③ (생  략)
335765,이유,20,여객자동차 운수사업법 시행령 [별표 1의3]
335765,이유,21,직행좌석형 시내버스운송사업 노선의 기점(제37조제1항제1호 관련)
335765,이유,22,구분
335765,이유,23,지역명
335765,이유,24,경기도
335765,이유,25,수원시
335765,이유,26,고양시
335765,이유,27,용인시
335765,이유,28,성남시
335765,이유,29,부천시
335765,이유,30,화성시
335765,이유,31,안산시
335765,이유,32,남양주시
335765,이유,33,안양시
335765,이유,34,평택시
335765,이유,35,시흥시
335765,이유,36,파주시
335765,이유,37,의정부시
335765,이유,38,김포시
335765,이유,39,광주시
335765,이유,40,광명시
335765,이유,41,군포시
335765,이유,42,하남시
335765,이유,43,오산시
335765,이유,44,양주시
335765,이유,45,이천시
335765,이유,46,구리시
335765,이유,47,안성시
335765,이유,48,포천시
335765,이유,49,의왕시
335765,이유,50,양평군
335765,이유,51,여주시
335765,이유,52,동두천시
335765,이유,53,가평군
335765,이유,54,과천시
335765,이유,55,연천군
335765,이유,56,대도시권 광역교통 관리에 관한 특별법 시행령
335765,이유,57,[별표 1]
335765,이유,58,대도시권의 범위(제2조 관련)
335765,이유,59,권역별
335765,이유,60,범위
335765,이유,61,수도권
335765,이유,62,"서울특별시, 인천광역시 및 경기도"
335765,이유,63,부산·울산권
335765,이유,64,"부산광역시, 울산광역시, 경상북도 경주시 및 경상남도 양산시·김해시·창원시"
335765,이유,65,대구권
335765,이유,66,"대구광역시, 경상북도 구미시·경산시·영천시·군위군·청도군·고령군·성주군·칠곡군 및 경상남도 창녕군"
335765,이유,67,광주권
335765,이유,68,광주광역시 및 전라남도 나주시·담양군·화순군·함평군·장성군
335765,이유,69,대전권
335765,이유,70,"대전광역시, 세종특별자치시, 충청남도 공주시·논산시·계룡시·금산군 및 충청북도 청주시·보은군·옥천군"
