해석례일련번호,구분,문장번호,내용
334207,이유,12,"인바, 구 「교육법」 시행 당시 조교로 근무하고 있었던 자를 같은 법을 폐지하면서 마련된 「고등교육법」 시행 이후에도 여전히 교원으로서 인정한다거나 과거 조교로 근무하였던 경력을 장래에도 교원으로 근무한 경력으로 인정한다는 내용의 별도 규정이나 관련 부칙을 두지 않았으므로, 「고등교육법」 시행 이후에는 원칙적으로 구 「교육법」상의 조교가 교원에 해당한다거나 그 경력을 교원 경력으로 인정하기 어렵다는 점에서 그러한 의견은 타당하지 않습니다.3)3)법제처 2016 10.27.회신 16-0469 해석례 참조"
334207,이유,13,"또한 구 「교육법」을 폐지하고, 「고등교육법」을 제정ㆍ시행하기 위한 입법 검토 과정에서 조교는 직무의 성격상 전임강사 이상의 교원과는 상이할 뿐만 아니라 학생의 교육과 연구활동에 관여하는 정도가 낮다는 이유로 교원의 범위에서 제외하기로 결정된 것인바4)4)의안번호 제150561호 고등교육법안 검토보고서 및 법제처 2011.3.31."
334207,이유,14,회신 11-0085 법령해석례 참조
334207,이유,15,", 구 「교육법」에 따른 조교 경력을 교원 경력으로 인정하는 것은 입법 검토 과정에서 고려된 입법취지에 반하게 된다는 점에서도 그러한 의견은 타당하지 않습니다.5)5)법제처 2016 10.27.회신 16-0469 해석례 참조"
334207,이유,16,따라서 구 「교육법」 시행 당시 대학에서 조교로 근무한 경력은 교육자치법 제24조제2항제1호에 따른 “교육경력”에 해당하지 않습니다.<관계 법령>
334207,이유,17,지방교육자치에 관한 법률
334207,이유,18,"제24조(교육감후보자의 자격)①교육감후보자가 되려는 사람은 해당 시ㆍ도지사의 피선거권이 있는 사람으로서 후보자등록신청개시일부터 과거 1년 동안 정당의 당원이 아닌 사람이어야 한다.② 교육감후보자가 되려는 사람은 후보자등록신청개시일을 기준으로 다음 각 호의 어느 하나에 해당하는 경력이 3년 이상 있거나 다음 각 호의 어느 하나에 해당하는 경력을 합한 경력이 3년 이상 있는 사람이어야 한다.1.교육경력: 「유아교육법」 제2조제2호에 따른 유치원, 「초ㆍ중등교육법」 제2조 및 「고등교육법」 제2조에 따른 학교(이와 동등한 학력이 인정되는 교육기관 또는 평생교육시설로서 다른 법률에 따라 설치된 교육기관 또는 평생교육시설을 포함한다)에서 교원으로 근무한 경력"
334207,이유,19,2.교육행정경력: 국가 또는 지방자치단체의 교육기관에서 국가공무원 또는 지방공무원으로 교육ㆍ학예에 관한 사무에 종사한 경력과 「교육공무원법」 제2조제1항제2호 또는 제3호에 따른 교육공무원으로 근무한 경력
334207,이유,20,구 「교육법」(1998.3.1.
334207,이유,21,"법률 제5437호로 폐지되기 전의 것)제75조 (교직원 및 임무)①각 학교의 교원 또는 사무직원과 그 임무는 다음 각호와 같다.1.(생  략)2.대학ㆍ교육대학ㆍ사범대학ㆍ개방대학ㆍ방송통신대학 및 기술대학에는 총장 또는 학장ㆍ교수ㆍ부교수ㆍ조교수ㆍ전임강사 및 조교를 두고, 부총장 또는 부학장을 둘 수 있으며, 전문대학에는 학장ㆍ교수ㆍ부교수ㆍ조교수ㆍ전임강사 및 조교를 두고, 부학장을 둘 수 있다.총장 또는 학장은 교무를 통할하고, 소속직원을 감독하며, 학생을 지도한다.부총장 또는 부학장은 총장 또는 학장을 보좌하며, 총장 또는 학장이 부득이한 사유로 직무를 수행할 수 없는 때에는 그 직무를 대행한다.교수ㆍ부교수ㆍ조교수와 전임강사는 학생을 교수ㆍ연구ㆍ지도하되, 연구 및 지도에만 종사할 수 있다.조교는 교수와 부교수의 지도를 받아 학술에 관한 사무를 보좌한다.3.(생  략)4.각종학교에는 제1호 내지 제3호에 준하여 필요한 교원을 둔다.5.각 학교에 교원외에 필요한 사무직원을 둔다.사무직원은 총장, 학장, 교장 또는 원장의 명을 받아 서무를 담당한다.6.교원과 사무직원의 정원에 관한 사항은 대통령령으로 정한다.② (생  략)제79조(교원의 종별과 자격)①ㆍ② (생  략)③교수ㆍ부교수ㆍ조교수ㆍ전임강사ㆍ조교는 별표 3의 자격기준에 해당하거나, 교수자격심사위원회에서 자격의 인정을 받은 자라야 한다.④ ∼ ⑥ (생  략)[별표 3]"
334207,이유,22,대학교원자격기준
334207,이유,23,학력
334207,이유,24,연구경력연수
334207,이유,25,직명
334207,이유,26,대학졸업자？동등자격자
334207,이유,27,전문대학졸업자？동등자격자
334207,이유,28,연구실적
334207,이유,29,년수
334207,이유,30,교육경력
334207,이유,31,년수
334207,이유,32,계
334207,이유,33,연구실적
334207,이유,34,년수
334207,이유,35,교육경력
334207,이유,36,년수
334207,이유,37,계
334207,이유,38,대학교수
334207,이유,39,4
334207,이유,40,6
334207,이유,41,10
334207,이유,42,5
334207,이유,43,8
334207,이유,44,13
334207,이유,45,대학부교수？전문대학교수
334207,이유,46,3
334207,이유,47,4
334207,이유,48,7
334207,이유,49,4
334207,이유,50,6
334207,이유,51,10
334207,이유,52,대학조교수？전문대학부교수
334207,이유,53,2
334207,이유,54,2
334207,이유,55,4
334207,이유,56,3
334207,이유,57,4
334207,이유,58,7
334207,이유,59,대학전임강사？전문대학조교수
334207,이유,60,2
334207,이유,61,1
334207,이유,62,3
334207,이유,63,2
334207,이유,64,3
334207,이유,65,5
334207,이유,66,전문대학전임강사
334207,이유,67,2
334207,이유,68,0
334207,이유,69,2
334207,이유,70,2
334207,이유,71,1
334207,이유,72,3
334207,이유,73,조교
334207,이유,74,근무하고자 하는 학교와 동등이상의 학교를 졸업한 학력이 있는 자
334207,이유,75,"비고: 1.이 표중 대학은 사범대학ㆍ교육대학을, 전문대학은 방송통신대학(전문대학졸업학력이 인정되는 과정을 말한다)및 종전의 교육대학ㆍ초급대학ㆍ전문학교ㆍ실업고등전문학교를 포함한다.2.연구실적이라 함은 전공학과 및 그에 관련되는 학과에 관하여 대학 기타 연구기관에서 연구한 실적 또는 산업체에서 전공학과 및 그에 관련되는 학과에 해당하는 직무에 근무한 경력중 대통령령이 정하는 경력을 말한다.3.연구실적년수와 교육경력년수는 서로 대치할 수 있다.고등교육법"
334207,이유,76,"제14조(교직원의 구분)① 학교(각종학교는 제외한다.이하 이 조에서 같다)에는 학교의 장으로서 총장 또는 학장을 둔다.② 학교에 두는 교원은 제1항에 따른 총장이나 학장 외에 교수ㆍ부교수ㆍ조교수 및 강사로 구분한다.③ 학교에는 학교운영에 필요한 행정직원 등 직원과 조교를 둔다.④ 각종학교에는 제1항부터 제3항까지의 규정에 준하여 필요한 교원, 직원 및 조교(이하 “교직원”이라 한다)를 둔다."
